CODIGO;RECEITA;DATA;FORNECEDOR;VALOR;TIPO
171803111 ; Transferência de Recursos do SUS ? Atenção Básica - Principal;07/07/2021;CAIXA ECONOMICA FEDERAL;77400.00;1
171803111 ; Transferência de Recursos do SUS ? Atenção Básica - Principal;07/07/2021;CAIXA ECONOMICA FEDERAL;325647.25;1
122099111 ; Outras Contribuições Econômicas - Principal;23/07/2021;J. V. COMERCIO DE DERIVADOS DE PETROLEO LTDA;287.16;1
111801411 ;" Imposto sobre Transmissão ""Inter Vivos"" de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal";23/07/2021;CAIXA ECONOMICA FEDERAL;3030.00;1
111801411 ;" Imposto sobre Transmissão ""Inter Vivos"" de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal";23/07/2021;CAIXA ECONOMICA FEDERAL;3255.00;1
122099111 ; Outras Contribuições Econômicas - Principal;23/07/2021;J. V. COMERCIO DE DERIVADOS DE PETROLEO LTDA;225.46;1
111802311 ; Imposto sobre Serviços de Qualquer Natureza - Principal;23/07/2021;CAIXA ECONOMICA FEDERAL;1490.25;1
122099111 ; Outras Contribuições Econômicas - Principal;23/07/2021;J. V. COMERCIO DE DERIVADOS DE PETROLEO LTDA;158.88;1
111802311 ; Imposto sobre Serviços de Qualquer Natureza - Principal;23/07/2021;CAIXA ECONOMICA FEDERAL;10;1
111802311 ; Imposto sobre Serviços de Qualquer Natureza - Principal;23/07/2021;CAIXA ECONOMICA FEDERAL;37369.92;1
122099111 ; Outras Contribuições Econômicas - Principal;23/07/2021;J. V. COMERCIO DE DERIVADOS DE PETROLEO LTDA;57.89;1
111802311 ; Imposto sobre Serviços de Qualquer Natureza - Principal;23/07/2021;CAIXA ECONOMICA FEDERAL;125;1
122099111 ; Outras Contribuições Econômicas - Principal;23/07/2021;J. V. COMERCIO DE DERIVADOS DE PETROLEO LTDA;270.93;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;23/07/2021;BANCO DO BRASIL S.A;740.32;1
122099111 ; Outras Contribuições Econômicas - Principal;23/07/2021;J. V. COMERCIO DE DERIVADOS DE PETROLEO LTDA;516.1;1
122099111 ; Outras Contribuições Econômicas - Principal;23/07/2021;J. V. COMERCIO DE DERIVADOS DE PETROLEO LTDA;145.7;1
171803111 ; Transferência de Recursos do SUS ? Atenção Básica - Principal;07/07/2021;CAIXA ECONOMICA FEDERAL;50286.50;1
111801131 ; Imposto sobre a Propriedade Predial e Territorial Urbana - Dívida Ativa;23/07/2021;CAIXA ECONOMICA FEDERAL;1012.96;1
111801131 ; Imposto sobre a Propriedade Predial e Territorial Urbana - Dívida Ativa;23/07/2021;CAIXA ECONOMICA FEDERAL;850.15;1
111801131 ; Imposto sobre a Propriedade Predial e Territorial Urbana - Dívida Ativa;23/07/2021;CAIXA ECONOMICA FEDERAL;690.47;1
171803111 ; Transferência de Recursos do SUS ? Atenção Básica - Principal;07/07/2021;CAIXA ECONOMICA FEDERAL;18760.49;1
171803111 ; Transferência de Recursos do SUS ? Atenção Básica - Principal;07/07/2021;CAIXA ECONOMICA FEDERAL;24746.40;1
172801211 ; Cota-Parte do IPVA - Principal;23/07/2021;BANCO DO BRASIL S.A;15728.43;1
111802311 ; Imposto sobre Serviços de Qualquer Natureza - Principal;23/07/2021;BANCO DO BRASIL S.A;156.73;1
111802311 ; Imposto sobre Serviços de Qualquer Natureza - Principal;23/07/2021;BANCO DO BRASIL S.A;132.52;1
111802311 ; Imposto sobre Serviços de Qualquer Natureza - Principal;23/07/2021;BANCO DO BRASIL S.A;659.48;1
122099111 ; Outras Contribuições Econômicas - Principal;23/07/2021;ELIANISE VIANA OLIVEIRA-CRISTALINA POCOS;28.8;1
122099111 ; Outras Contribuições Econômicas - Principal;23/07/2021;ELIANISE VIANA OLIVEIRA-CRISTALINA POCOS;9.6;1
122099111 ; Outras Contribuições Econômicas - Principal;23/07/2021;ELIANISE VIANA OLIVEIRA-CRISTALINA POCOS;9.6;1
122099111 ; Outras Contribuições Econômicas - Principal;23/07/2021;ELIANISE VIANA OLIVEIRA-CRISTALINA POCOS;9.6;1
122099111 ; Outras Contribuições Econômicas - Principal;23/07/2021;ELIANISE VIANA OLIVEIRA-CRISTALINA POCOS;9.6;1
122099111 ; Outras Contribuições Econômicas - Principal;23/07/2021;ELIANISE VIANA OLIVEIRA-CRISTALINA POCOS;9.6;1
111802311 ; Imposto sobre Serviços de Qualquer Natureza - Principal;23/07/2021;EDNALDO GONÇALVES DA SILVA;218;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;23/07/2021;EDNALDO GONÇALVES DA SILVA;253.16;1
122099111 ; Outras Contribuições Econômicas - Principal;23/07/2021;EDNALDO GONÇALVES DA SILVA;87.2;1
122099111 ; Outras Contribuições Econômicas - Principal;23/07/2021;F. DALBERTO EIRELI;56.68;1
171899111 ; Outras Transferências da União - Principal;23/07/2021;BANCO DO BRASIL S.A;3609.33;1
112101111 ; Taxas de Inspeção, Controle e Fiscalização - Principal;23/07/2021;CAIXA ECONOMICA FEDERAL;225;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;22/07/2021;BANCO DO BRASIL S.A;4740.24;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;22/07/2021;BANCO DO BRASIL S.A;725.87;1
111801411 ;" Imposto sobre Transmissão ""Inter Vivos"" de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal";22/07/2021;CAIXA ECONOMICA FEDERAL;6000.00;1
111802311 ; Imposto sobre Serviços de Qualquer Natureza - Principal;22/07/2021;CAIXA ECONOMICA FEDERAL;2012.64;1
111802311 ; Imposto sobre Serviços de Qualquer Natureza - Principal;22/07/2021;CAIXA ECONOMICA FEDERAL;17010.80;1
111802311 ; Imposto sobre Serviços de Qualquer Natureza - Principal;22/07/2021;CAIXA ECONOMICA FEDERAL;4;1
172801211 ; Cota-Parte do IPVA - Principal;22/07/2021;BANCO DO BRASIL S.A;11989.62;1
111801131 ; Imposto sobre a Propriedade Predial e Territorial Urbana - Dívida Ativa;22/07/2021;CAIXA ECONOMICA FEDERAL;66.84;1
111801131 ; Imposto sobre a Propriedade Predial e Territorial Urbana - Dívida Ativa;22/07/2021;CAIXA ECONOMICA FEDERAL;572.83;1
111801131 ; Imposto sobre a Propriedade Predial e Territorial Urbana - Dívida Ativa;22/07/2021;CAIXA ECONOMICA FEDERAL;1395.52;1
111802311 ; Imposto sobre Serviços de Qualquer Natureza - Principal;22/07/2021;BANCO DO BRASIL S.A;47289.22;1
111802311 ; Imposto sobre Serviços de Qualquer Natureza - Principal;22/07/2021;BANCO DO BRASIL S.A;199.51;1
111802311 ; Imposto sobre Serviços de Qualquer Natureza - Principal;22/07/2021;BANCO DO BRASIL S.A;48.4;1
122099111 ; Outras Contribuições Econômicas - Principal;22/07/2021;MARIA IRIANA COURA U. PORDEUS;651.61;1
122099111 ; Outras Contribuições Econômicas - Principal;22/07/2021;SME SERVICOS ESPECIALIZADOS LTDA';351;1
171899111 ; Outras Transferências da União - Principal;22/07/2021;BANCO DO BRASIL S.A;68453.49;1
171802611 ; Cota-Parte do Fundo Especial do Petróleo ? FEP - Principal;22/07/2021;BANCO DO BRASIL S.A;1567.03;1
112201111 ; Taxas pela Prestação de Serviços - Principal;22/07/2021;CAIXA ECONOMICA FEDERAL;64.5;1
112201111 ; Taxas pela Prestação de Serviços - Principal;22/07/2021;CAIXA ECONOMICA FEDERAL;64.5;1
112101111 ; Taxas de Inspeção, Controle e Fiscalização - Principal;22/07/2021;CAIXA ECONOMICA FEDERAL;219.15;1
112101111 ; Taxas de Inspeção, Controle e Fiscalização - Principal;22/07/2021;CAIXA ECONOMICA FEDERAL;321.55;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;21/07/2021;BANCO DO BRASIL S.A;89330.67;1
111801411 ;" Imposto sobre Transmissão ""Inter Vivos"" de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal";21/07/2021;CAIXA ECONOMICA FEDERAL;22655.12;1
111801411 ;" Imposto sobre Transmissão ""Inter Vivos"" de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal";21/07/2021;CAIXA ECONOMICA FEDERAL;3300.00;1
111802311 ; Imposto sobre Serviços de Qualquer Natureza - Principal;21/07/2021;CAIXA ECONOMICA FEDERAL;38;1
111802311 ; Imposto sobre Serviços de Qualquer Natureza - Principal;21/07/2021;CAIXA ECONOMICA FEDERAL;750.84;1
111802311 ; Imposto sobre Serviços de Qualquer Natureza - Principal;21/07/2021;CAIXA ECONOMICA FEDERAL;24;1
111801131 ; Imposto sobre a Propriedade Predial e Territorial Urbana - Dívida Ativa;21/07/2021;CAIXA ECONOMICA FEDERAL;10517.95;1
111801131 ; Imposto sobre a Propriedade Predial e Territorial Urbana - Dívida Ativa;21/07/2021;CAIXA ECONOMICA FEDERAL;283.33;1
111801131 ; Imposto sobre a Propriedade Predial e Territorial Urbana - Dívida Ativa;21/07/2021;CAIXA ECONOMICA FEDERAL;118.77;1
172801211 ; Cota-Parte do IPVA - Principal;21/07/2021;BANCO DO BRASIL S.A;16582.60;1
111802311 ; Imposto sobre Serviços de Qualquer Natureza - Principal;21/07/2021;BANCO DO BRASIL S.A;18583.74;1
111802311 ; Imposto sobre Serviços de Qualquer Natureza - Principal;21/07/2021;BANCO DO BRASIL S.A;570.61;1
111802311 ; Imposto sobre Serviços de Qualquer Natureza - Principal;21/07/2021;GILBERLAN DE SOUZA ALVES;147.51;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;21/07/2021;GILBERLAN DE SOUZA ALVES;53.17;1
171803111 ; Transferência de Recursos do SUS ? Atenção Básica - Principal;07/07/2021;CAIXA ECONOMICA FEDERAL;201500.00;1
171803111 ; Transferência de Recursos do SUS ? Atenção Básica - Principal;05/07/2021;CAIXA ECONOMICA FEDERAL;278191.15;1
122099111 ; Outras Contribuições Econômicas - Principal;21/07/2021;ROBENILSON FIRMINO DA SILVA;7.08;1
122099111 ; Outras Contribuições Econômicas - Principal;21/07/2021;ROBENILSON FIRMINO DA SILVA;47.94;1
171803411 ; Transferência de Recursos do SUS ? Assistência Farmacêutica - Principal;05/07/2021;CAIXA ECONOMICA FEDERAL;30738.20;1
171803311 ; Transferência de Recursos do SUS ? Vigilância em Saúde - Principal;02/07/2021;CAIXA ECONOMICA FEDERAL;45647.50;1
171899111 ; Outras Transferências da União - Principal;21/07/2021;BANCO DO BRASIL S.A;24878.14;1
112201111 ; Taxas pela Prestação de Serviços - Principal;21/07/2021;CAIXA ECONOMICA FEDERAL;382.5;1
171803311 ; Transferência de Recursos do SUS ? Vigilância em Saúde - Principal;02/07/2021;CAIXA ECONOMICA FEDERAL;3333.66;1
112101111 ; Taxas de Inspeção, Controle e Fiscalização - Principal;21/07/2021;CAIXA ECONOMICA FEDERAL;128.9;1
112101111 ; Taxas de Inspeção, Controle e Fiscalização - Principal;21/07/2021;CAIXA ECONOMICA FEDERAL;530;1
171803311 ; Transferência de Recursos do SUS ? Vigilância em Saúde - Principal;02/07/2021;CAIXA ECONOMICA FEDERAL;2402.50;1
111801411 ;" Imposto sobre Transmissão ""Inter Vivos"" de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal";20/07/2021;CAIXA ECONOMICA FEDERAL;4786.00;1
111801411 ;" Imposto sobre Transmissão ""Inter Vivos"" de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal";20/07/2021;CAIXA ECONOMICA FEDERAL;720;1
111802311 ; Imposto sobre Serviços de Qualquer Natureza - Principal;20/07/2021;CAIXA ECONOMICA FEDERAL;440.54;1
111802311 ; Imposto sobre Serviços de Qualquer Natureza - Principal;20/07/2021;CAIXA ECONOMICA FEDERAL;12.51;1
111802311 ; Imposto sobre Serviços de Qualquer Natureza - Principal;20/07/2021;CAIXA ECONOMICA FEDERAL;110;1
111802311 ; Imposto sobre Serviços de Qualquer Natureza - Principal;20/07/2021;CAIXA ECONOMICA FEDERAL;4889.88;1
111802311 ; Imposto sobre Serviços de Qualquer Natureza - Principal;20/07/2021;CAIXA ECONOMICA FEDERAL;1058.99;1
111801131 ; Imposto sobre a Propriedade Predial e Territorial Urbana - Dívida Ativa;20/07/2021;CAIXA ECONOMICA FEDERAL;1224.00;1
111801131 ; Imposto sobre a Propriedade Predial e Territorial Urbana - Dívida Ativa;20/07/2021;CAIXA ECONOMICA FEDERAL;52.19;1
132100111 ; Remuneração de Depósitos Bancários - Principal;30/06/2021;BANCO DO BRASIL SA;2.45;1
199099131 ; Outras Receitas - Primárias - Dívida Ativa;20/07/2021;CAIXA ECONOMICA FEDERAL;84.5;1
111802311 ; Imposto sobre Serviços de Qualquer Natureza - Principal;20/07/2021;BANCO DO BRASIL S.A;881.62;1
111802311 ; Imposto sobre Serviços de Qualquer Natureza - Principal;20/07/2021;BANCO DO BRASIL S.A;48.07;1
172801211 ; Cota-Parte do IPVA - Principal;20/07/2021;BANCO DO BRASIL S.A;21427.32;1
132100111 ; Remuneração de Depósitos Bancários - Principal;30/06/2021;BANCO DO BRASIL SA;1.33;1
132100111 ; Remuneração de Depósitos Bancários - Principal;30/06/2021;BANCO DO BRASIL SA;0.01;1
199099131 ; Outras Receitas - Primárias - Dívida Ativa;19/07/2021;CAIXA ECONOMICA FEDERAL;84.5;1
171899111 ; Outras Transferências da União - Principal;20/07/2021;BANCO DO BRASIL S.A;6789.93;1
175801111 ; Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da ;20/07/2021;BANCO DO BRASIL S.A;654301.48;1
172801113 ; Dedução do Fundeb de Cota-Parte do ICMS - Principal;20/07/2021;BANCO DO BRASIL S.A;-146232.08;1
172801111 ; Cota-Parte do ICMS - Principal;20/07/2021;BANCO DO BRASIL S.A;731160.44;1
171801511 ; Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal;20/07/2021;BANCO DO BRASIL S.A;14.87;1
171801513 ; Dedução do Fundeb de Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal;20/07/2021;BANCO DO BRASIL S.A;-2.98;1
171802611 ; Cota-Parte do Fundo Especial do Petróleo ? FEP - Principal;20/07/2021;BANCO DO BRASIL S.A;74117.74;1
171801213 ; Dedução do Fundeb de Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal;20/07/2021;BANCO DO BRASIL S.A;-61928.26;1
122099111 ; Outras Contribuições Econômicas - Principal;20/07/2021;LUZIA DE AQUINO FERREIRA(AMERICAN PNEUS);159.6;1
171801211 ; Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal;20/07/2021;BANCO DO BRASIL S.A;218680.28;1
171801211 ; Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal;20/07/2021;BANCO DO BRASIL S.A;90961.08;1
112101111 ; Taxas de Inspeção, Controle e Fiscalização - Principal;20/07/2021;CAIXA ECONOMICA FEDERAL;43.87;1
112101111 ; Taxas de Inspeção, Controle e Fiscalização - Principal;20/07/2021;CAIXA ECONOMICA FEDERAL;240.67;1
112101111 ; Taxas de Inspeção, Controle e Fiscalização - Principal;20/07/2021;CAIXA ECONOMICA FEDERAL;75;1
122099111 ; Outras Contribuições Econômicas - Principal;20/07/2021;FERREIRA E BRITO LOCAÇÕES DE AUTOMÓVEIS, MÁQUINAS;56.03;1
122099111 ; Outras Contribuições Econômicas - Principal;20/07/2021;FERREIRA E BRITO LOCAÇÕES DE AUTOMÓVEIS, MÁQUINAS;55.99;1
122099111 ; Outras Contribuições Econômicas - Principal;20/07/2021;FERREIRA E BRITO LOCAÇÕES DE AUTOMÓVEIS, MÁQUINAS;127.97;1
111801411 ;" Imposto sobre Transmissão ""Inter Vivos"" de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal";19/07/2021;CAIXA ECONOMICA FEDERAL;1200.00;1
122099111 ; Outras Contribuições Econômicas - Principal;20/07/2021;FERREIRA E BRITO LOCAÇÕES DE AUTOMÓVEIS, MÁQUINAS;58;1
122099111 ; Outras Contribuições Econômicas - Principal;20/07/2021;FERREIRA E BRITO LOCAÇÕES DE AUTOMÓVEIS, MÁQUINAS;257.99;1
111802311 ; Imposto sobre Serviços de Qualquer Natureza - Principal;19/07/2021;CAIXA ECONOMICA FEDERAL;1512.24;1
111802311 ; Imposto sobre Serviços de Qualquer Natureza - Principal;19/07/2021;CAIXA ECONOMICA FEDERAL;2517.67;1
111802311 ; Imposto sobre Serviços de Qualquer Natureza - Principal;19/07/2021;CAIXA ECONOMICA FEDERAL;98859.85;1
111802311 ; Imposto sobre Serviços de Qualquer Natureza - Principal;19/07/2021;CAIXA ECONOMICA FEDERAL;429.44;1
111802311 ; Imposto sobre Serviços de Qualquer Natureza - Principal;19/07/2021;CAIXA ECONOMICA FEDERAL;464.25;1
111802311 ; Imposto sobre Serviços de Qualquer Natureza - Principal;19/07/2021;CAIXA ECONOMICA FEDERAL;32399.13;1
122099111 ; Outras Contribuições Econômicas - Principal;20/07/2021;FERREIRA E BRITO LOCAÇÕES DE AUTOMÓVEIS, MÁQUINAS;231.99;1
122099111 ; Outras Contribuições Econômicas - Principal;20/07/2021;MAURO CELSO FORMIGA GOMES 02376193427;20;1
111802311 ; Imposto sobre Serviços de Qualquer Natureza - Principal;29/06/2021;CAIXA ECONOMICA FEDERAL;374.4;1
111802311 ; Imposto sobre Serviços de Qualquer Natureza - Principal;29/06/2021;CAIXA ECONOMICA FEDERAL;376.93;1
111801131 ; Imposto sobre a Propriedade Predial e Territorial Urbana - Dívida Ativa;19/07/2021;CAIXA ECONOMICA FEDERAL;1077.33;1
111801131 ; Imposto sobre a Propriedade Predial e Territorial Urbana - Dívida Ativa;19/07/2021;CAIXA ECONOMICA FEDERAL;195.05;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;19/07/2021;BANCO DO BRASIL S.A;5338.31;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;19/07/2021;BANCO DO BRASIL S.A;479.54;1
122099111 ; Outras Contribuições Econômicas - Principal;20/07/2021;FARMACIA CORACAO DE JESUS LTDA - ME;1575.53;1
122099111 ; Outras Contribuições Econômicas - Principal;20/07/2021;BIOMED-DIST.HOSP.E LABO.NOSS.SENHA CONC.;1200.22;1
111802311 ; Imposto sobre Serviços de Qualquer Natureza - Principal;19/07/2021;CAIXA ECONOMICA FEDERAL;253.02;1
132100111 ; Remuneração de Depósitos Bancários - Principal;30/06/2021;CAIXA ECONOMICA FEDERAL;3.18;1
122099111 ; Outras Contribuições Econômicas - Principal;20/07/2021;ROBENILSON FIRMINO DA SILVA;71.24;1
122099111 ; Outras Contribuições Econômicas - Principal;20/07/2021;ROBENILSON FIRMINO DA SILVA;1.44;1
122099111 ; Outras Contribuições Econômicas - Principal;20/07/2021;ROBENILSON FIRMINO DA SILVA;6.92;1
172801211 ; Cota-Parte do IPVA - Principal;19/07/2021;BANCO DO BRASIL S.A;20150.36;1
111802311 ; Imposto sobre Serviços de Qualquer Natureza - Principal;19/07/2021;BANCO DO BRASIL S.A;24.85;1
132100111 ; Remuneração de Depósitos Bancários - Principal;30/06/2021;CAIXA ECONOMICA FEDERAL;2.88;1
241805111 ; Transferências de Recursos Destinados a Programas de Educação - Principal;30/06/2021;BANCO DO BRASIL SA;102.06;1
122099111 ; Outras Contribuições Econômicas - Principal;20/07/2021;MELO SUPERMERCADO LTDA.;199.91;1
171899111 ; Outras Transferências da União - Principal;19/07/2021;BANCO DO BRASIL S.A;11043.41;1
112201111 ; Taxas pela Prestação de Serviços - Principal;19/07/2021;CAIXA ECONOMICA FEDERAL;156.5;1
112101111 ; Taxas de Inspeção, Controle e Fiscalização - Principal;19/07/2021;CAIXA ECONOMICA FEDERAL;640.86;1
112101111 ; Taxas de Inspeção, Controle e Fiscalização - Principal;19/07/2021;CAIXA ECONOMICA FEDERAL;2700.19;1
111801411 ;" Imposto sobre Transmissão ""Inter Vivos"" de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal";16/07/2021;CAIXA ECONOMICA FEDERAL;840;1
111801131 ; Imposto sobre a Propriedade Predial e Territorial Urbana - Dívida Ativa;16/07/2021;CAIXA ECONOMICA FEDERAL;390.39;1
111801131 ; Imposto sobre a Propriedade Predial e Territorial Urbana - Dívida Ativa;16/07/2021;CAIXA ECONOMICA FEDERAL;177.54;1
241805111 ; Transferências de Recursos Destinados a Programas de Educação - Principal;23/06/2021;BANCO DO BRASIL S.A;222900.00;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;16/07/2021;BANCO DO BRASIL S.A;1009.82;1
111802311 ; Imposto sobre Serviços de Qualquer Natureza - Principal;16/07/2021;CAIXA ECONOMICA FEDERAL;26980.84;1
111802311 ; Imposto sobre Serviços de Qualquer Natureza - Principal;16/07/2021;CAIXA ECONOMICA FEDERAL;169.6;1
132100111 ; Remuneração de Depósitos Bancários - Principal;30/06/2021;CAIXA ECONOMICA FEDERAL;28.15;1
132100111 ; Remuneração de Depósitos Bancários - Principal;30/06/2021;CAIXA ECONOMICA FEDERAL;6.15;1
132100111 ; Remuneração de Depósitos Bancários - Principal;30/06/2021;CAIXA ECONOMICA FEDERAL;61.43;1
132100111 ; Remuneração de Depósitos Bancários - Principal;30/06/2021;CAIXA ECONOMICA FEDERAL;101.21;1
132100111 ; Remuneração de Depósitos Bancários - Principal;30/06/2021;CAIXA ECONOMICA FEDERAL;71.9;1
132100111 ; Remuneração de Depósitos Bancários - Principal;30/06/2021;CAIXA ECONOMICA FEDERAL;0.03;1
132100111 ; Remuneração de Depósitos Bancários - Principal;30/06/2021;CAIXA ECONOMICA FEDERAL;176.2;1
132100111 ; Remuneração de Depósitos Bancários - Principal;30/06/2021;CAIXA ECONOMICA FEDERAL;443.94;1
132100111 ; Remuneração de Depósitos Bancários - Principal;30/06/2021;CAIXA ECONOMICA FEDERAL;119.86;1
132100111 ; Remuneração de Depósitos Bancários - Principal;30/06/2021;CAIXA ECONOMICA FEDERAL;238.07;1
132100111 ; Remuneração de Depósitos Bancários - Principal;30/06/2021;CAIXA ECONOMICA FEDERAL;9.53;1
132100111 ; Remuneração de Depósitos Bancários - Principal;30/06/2021;CAIXA ECONOMICA FEDERAL;33.09;1
132100111 ; Remuneração de Depósitos Bancários - Principal;30/06/2021;CAIXA ECONOMICA FEDERAL;2.18;1
132100111 ; Remuneração de Depósitos Bancários - Principal;30/06/2021;CAIXA ECONOMICA FEDERAL;0.93;1
132100111 ; Remuneração de Depósitos Bancários - Principal;30/06/2021;CAIXA ECONOMICA FEDERAL;1.21;1
132100111 ; Remuneração de Depósitos Bancários - Principal;30/06/2021;CAIXA ECONOMICA FEDERAL;77.21;1
132100111 ; Remuneração de Depósitos Bancários - Principal;30/06/2021;CAIXA ECONOMICA FEDERAL;3.67;1
172801211 ; Cota-Parte do IPVA - Principal;16/07/2021;BANCO DO BRASIL S.A;17983.44;1
111802311 ; Imposto sobre Serviços de Qualquer Natureza - Principal;16/07/2021;BANCO DO BRASIL S.A;327.73;1
111802311 ; Imposto sobre Serviços de Qualquer Natureza - Principal;16/07/2021;BANCO DO BRASIL S.A;659.48;1
111802311 ; Imposto sobre Serviços de Qualquer Natureza - Principal;16/07/2021;BANCO DO BRASIL S.A;160.4;1
122099111 ; Outras Contribuições Econômicas - Principal;16/07/2021;GALVAO MAGAZINE LTDA;95.49;1
122099111 ; Outras Contribuições Econômicas - Principal;16/07/2021;RAIMUNDO RODRIGUES;75;1
122099111 ; Outras Contribuições Econômicas - Principal;16/07/2021;C MENDES FEITOSA;328.14;1
122099111 ; Outras Contribuições Econômicas - Principal;16/07/2021;C MENDES FEITOSA;39.25;1
122099111 ; Outras Contribuições Econômicas - Principal;16/07/2021;C MENDES FEITOSA;56.4;1
171899111 ; Outras Transferências da União - Principal;16/07/2021;BANCO DO BRASIL S.A;2994.44;1
122099111 ; Outras Contribuições Econômicas - Principal;16/07/2021;GEORGE EMERSON LEITE CAROLINO;109.8;1
112201111 ; Taxas pela Prestação de Serviços - Principal;16/07/2021;CAIXA ECONOMICA FEDERAL;189;1
122099111 ; Outras Contribuições Econômicas - Principal;16/07/2021;ELIANE DO NASCIMENTO CAMPOS;2441.68;1
111801131 ; Imposto sobre a Propriedade Predial e Territorial Urbana - Dívida Ativa;15/07/2021;CAIXA ECONOMICA FEDERAL;2882.76;1
111801131 ; Imposto sobre a Propriedade Predial e Territorial Urbana - Dívida Ativa;15/07/2021;CAIXA ECONOMICA FEDERAL;166.19;1
111801131 ; Imposto sobre a Propriedade Predial e Territorial Urbana - Dívida Ativa;15/07/2021;CAIXA ECONOMICA FEDERAL;291.62;1
111801131 ; Imposto sobre a Propriedade Predial e Territorial Urbana - Dívida Ativa;15/07/2021;CAIXA ECONOMICA FEDERAL;177.34;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;15/07/2021;BANCO DO BRASIL S.A;342.85;1
111801411 ;" Imposto sobre Transmissão ""Inter Vivos"" de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal";15/07/2021;CAIXA ECONOMICA FEDERAL;540;1
111801411 ;" Imposto sobre Transmissão ""Inter Vivos"" de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal";15/07/2021;CAIXA ECONOMICA FEDERAL;1500.00;1
111802311 ; Imposto sobre Serviços de Qualquer Natureza - Principal;15/07/2021;CAIXA ECONOMICA FEDERAL;16840.28;1
111802311 ; Imposto sobre Serviços de Qualquer Natureza - Principal;15/07/2021;CAIXA ECONOMICA FEDERAL;104.51;1
171805111 ; Transferências do Salário-Educação - Principal;15/07/2021;CAIXA ECONOMICA FEDERAL;49330.33;1
122099111 ; Outras Contribuições Econômicas - Principal;16/07/2021;CONSTRUPAV CONSTRUTORA LTDA;544;1
122099111 ; Outras Contribuições Econômicas - Principal;16/07/2021;CONSTRUPAV CONSTRUTORA LTDA;816;1
122099111 ; Outras Contribuições Econômicas - Principal;16/07/2021;CONSTRUPAV CONSTRUTORA LTDA;816;1
122099111 ; Outras Contribuições Econômicas - Principal;16/07/2021;CONSTRUPAV CONSTRUTORA LTDA;-5.44;1
122099111 ; Outras Contribuições Econômicas - Principal;16/07/2021;CONSTRUPAV CONSTRUTORA LTDA;-8.16;1
122099111 ; Outras Contribuições Econômicas - Principal;16/07/2021;CONSTRUPAV CONSTRUTORA LTDA;-8.16;1
172801211 ; Cota-Parte do IPVA - Principal;15/07/2021;BANCO DO BRASIL S.A;17025.83;1
111802311 ; Imposto sobre Serviços de Qualquer Natureza - Principal;15/07/2021;BANCO DO BRASIL S.A;1549.20;1
132100111 ; Remuneração de Depósitos Bancários - Principal;30/06/2021;CAIXA ECONOMICA FEDERAL;51.94;1
171899111 ; Outras Transferências da União - Principal;15/07/2021;BANCO DO BRASIL S.A;268.25;1
112201111 ; Taxas pela Prestação de Serviços - Principal;15/07/2021;CAIXA ECONOMICA FEDERAL;154.5;1
112101111 ; Taxas de Inspeção, Controle e Fiscalização - Principal;15/07/2021;CAIXA ECONOMICA FEDERAL;189.54;1
112101111 ; Taxas de Inspeção, Controle e Fiscalização - Principal;15/07/2021;CAIXA ECONOMICA FEDERAL;80;1
132100111 ; Remuneração de Depósitos Bancários - Principal;30/06/2021;CAIXA ECONOMICA FEDERAL;11.33;1
132100111 ; Remuneração de Depósitos Bancários - Principal;30/06/2021;CAIXA ECONOMICA FEDERAL;0.02;1
122099111 ; Outras Contribuições Econômicas - Principal;15/07/2021;MAXICON - CONSTRUÇOES E SERVIÇOS LTDA;306.8;1
122099111 ; Outras Contribuições Econômicas - Principal;15/07/2021;PAG POUCO CELULAR-RUSBENIO LIRA BEZERRA;7.6;1
