CODIGO;RECEITA;DATA;FORNECEDOR;VALOR;TIPO
132101011 ; Remuneração de Depósitos Bancários - Principal;31/05/2022;BANCO DO BRASIL SA;20.78;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/05/2022;BANCO DO BRASIL SA;14.31;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/05/2022;CAIXA ECONOMICA FEDERAL;149.44;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/05/2022;CAIXA ECONOMICA FEDERAL;0.98;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/05/2022;CAIXA ECONOMICA FEDERAL;3.91;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/05/2022;BANCO DO BRASIL SA;4.33;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/05/2022;BANCO DO BRASIL SA;16.58;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/05/2022;BANCO DO BRASIL SA;3.62;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/05/2022;BANCO DO BRASIL SA;35.68;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/05/2022;BANCO DO BRASIL SA;0.55;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/05/2022;BANCO DO BRASIL SA;0.17;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/05/2022;BANCO DO BRASIL SA;38.13;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/05/2022;BANCO DO BRASIL SA;6.35;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/05/2022;BANCO DO BRASIL SA;7.77;1
171650011 ; Transferências de Recursos do Fundo Nacional de Assistência Social ? FNAS - Principal;23/05/2022;BANCO DO BRASIL SA;49641.00;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/05/2022;BANCO DO BRASIL SA;0.52;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/05/2022;BANCO DO BRASIL SA;4.59;1
199999211 ; Outras Receitas Não Arrecadadas e Não Projetadas pela RFB - Primárias   - Principal;31/05/2022;BANCO DO BRASIL SA;868.88;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/05/2022;CAIXA ECONOMICA FEDERAL;4.49;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/05/2022;CAIXA ECONOMICA FEDERAL;770.86;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/05/2022;CAIXA ECONOMICA FEDERAL;15.18;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/05/2022;CAIXA ECONOMICA FEDERAL;982.08;1
171650011 ; Transferências de Recursos do Fundo Nacional de Assistência Social ? FNAS - Principal;05/05/2022;BANCO DO BRASIL SA;913.16;1
171650011 ; Transferências de Recursos do Fundo Nacional de Assistência Social ? FNAS - Principal;05/05/2022;BANCO DO BRASIL SA;4150.75;1
171650011 ; Transferências de Recursos do Fundo Nacional de Assistência Social ? FNAS - Principal;05/05/2022;BANCO DO BRASIL SA;588.99;1
171650011 ; Transferências de Recursos do Fundo Nacional de Assistência Social ? FNAS - Principal;05/05/2022;BANCO DO BRASIL SA;2075.37;1
171650011 ; Transferências de Recursos do Fundo Nacional de Assistência Social ? FNAS - Principal;05/05/2022;BANCO DO BRASIL SA;4275.27;1
199999211 ; Outras Receitas Não Arrecadadas e Não Projetadas pela RFB - Primárias   - Principal;31/05/2022;BANCO DO BRASIL SA;40.68;1
122199111 ; Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;31/05/2022;FUNDO MUNICIPAL DE SAUDE DE CAJAZEIRAS;787.2;1
122199111 ; Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;30/05/2022;FUNDO MUNICIPAL DE SAUDE DE CAJAZEIRAS;321.75;1
231106011 ; Amortização de Empréstimos Contratuais - Principal;31/05/2022;CAIXA ECONOMICA FEDERAL;375.48;1
231106011 ; Amortização de Empréstimos Contratuais - Principal;30/05/2022;CAIXA ECONOMICA FEDERAL;294.14;1
231106011 ; Amortização de Empréstimos Contratuais - Principal;30/05/2022;CAIXA ECONOMICA FEDERAL;104.54;1
231106011 ; Amortização de Empréstimos Contratuais - Principal;30/05/2022;CAIXA ECONOMICA FEDERAL;379.32;1
111250011 ; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal;31/05/2022;BANCO DO BRASIL S.A;5562.73;1
111250011 ; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal;30/05/2022;BANCO DO BRASIL S.A;5547.79;1
172151011 ; Cota-Parte do IPVA - Principal;31/05/2022;BANCO DO BRASIL S.A;21961.76;1
172151011 ; Cota-Parte do IPVA - Principal;30/05/2022;BANCO DO BRASIL S.A;21493.52;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;31/05/2022;BANCO DO BRASIL S.A;1546.94;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;30/05/2022;BANCO DO BRASIL S.A;13.6;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;30/05/2022;BANCO DO BRASIL S.A;22.13;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;30/05/2022;BANCO DO BRASIL S.A;922.04;1
171650011 ; Transferências de Recursos do Fundo Nacional de Assistência Social ? FNAS - Principal;09/05/2022;BANCO DO BRASIL SA;9961.79;1
171650011 ; Transferências de Recursos do Fundo Nacional de Assistência Social ? FNAS - Principal;09/05/2022;BANCO DO BRASIL SA;10182.17;1
171650011 ; Transferências de Recursos do Fundo Nacional de Assistência Social ? FNAS - Principal;31/05/2022;BANCO DO BRASIL SA;33.29;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;01/06/2022;46-SEC. MEIO AMBIENTE - EFETIVOS;1042.72;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;01/06/2022;10-SEC. DES. RURAL E REC. HÍDRICOS - EFETIVOS;10.34;1
122199111 ; Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;31/05/2022;J. V. COMERCIO DE DERIVADOS DE PETROLEO LTDA;96.16;1
122199111 ; Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;31/05/2022;J. V. COMERCIO DE DERIVADOS DE PETROLEO LTDA;163.98;1
122199111 ; Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;31/05/2022;J. V. COMERCIO DE DERIVADOS DE PETROLEO LTDA;134.5;1
122199111 ; Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;30/05/2022;ELIANISE VIANA OLIVEIRA-CRISTALINA POCOS;82.36;1
122199111 ; Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;30/05/2022;ELIANISE VIANA OLIVEIRA-CRISTALINA POCOS;-82.38;1
171999011 ; Outras Transferências de Recursos da União e de suas Entidades - Principal;31/05/2022;BANCO DO BRASIL S.A;559.02;1
175150011 ; Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da ;31/05/2022;BANCO DO BRASIL S.A;273944.44;1
172150013 ; Dedução do Fundeb de Cota-Parte do ICMS - Principal;31/05/2022;BANCO DO BRASIL S.A;-71327.01;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;31/05/2022;48-SEC. COMUNICAÇÃO - EFETIVOS;99.61;1
172150011 ; Cota-Parte do ICMS - Principal;31/05/2022;BANCO DO BRASIL S.A;356635.09;1
111253011 ;" Impostos sobre Transmissão \""Inter Vivos\"" de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal";29/04/2022;Prefeitura Municipal de Cajazeiras;32464.65;1
199999211 ; Outras Receitas Não Arrecadadas e Não Projetadas pela RFB - Primárias   - Principal;29/04/2022;Prefeitura Municipal de Cajazeiras;216.83;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;29/04/2022;Prefeitura Municipal de Cajazeiras;64.5;1
111303411 ; Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos - Principal;29/04/2022;Prefeitura Municipal de Cajazeiras;51.5;1
111253011 ;" Impostos sobre Transmissão \""Inter Vivos\"" de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal";29/04/2022;Prefeitura Municipal de Cajazeiras;2430.00;1
111250011 ; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal;29/04/2022;Prefeitura Municipal de Cajazeiras;17012.45;1
111303411 ; Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos - Principal;28/04/2022;Prefeitura Municipal de Cajazeiras;13.13;1
111250011 ; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal;28/04/2022;Prefeitura Municipal de Cajazeiras;1530.95;1
112101011 ; Taxas de Inspeção, Controle e Fiscalização - Principal;27/04/2022;Prefeitura Municipal de Cajazeiras;243.18;1
111303411 ; Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos - Principal;27/04/2022;Prefeitura Municipal de Cajazeiras;280;1
111253011 ;" Impostos sobre Transmissão \""Inter Vivos\"" de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal";27/04/2022;Prefeitura Municipal de Cajazeiras;1635.00;1
111250011 ; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal;27/04/2022;Prefeitura Municipal de Cajazeiras;557.33;1
112101011 ; Taxas de Inspeção, Controle e Fiscalização - Principal;26/04/2022;Prefeitura Municipal de Cajazeiras;192;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;26/04/2022;Prefeitura Municipal de Cajazeiras;338;1
111303411 ; Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos - Principal;26/04/2022;Prefeitura Municipal de Cajazeiras;31.26;1
111253011 ;" Impostos sobre Transmissão \""Inter Vivos\"" de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal";26/04/2022;Prefeitura Municipal de Cajazeiras;2700.00;1
111250011 ; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal;26/04/2022;Prefeitura Municipal de Cajazeiras;19096.70;1
111303411 ; Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos - Principal;25/04/2022;Prefeitura Municipal de Cajazeiras;55;1
111253011 ;" Impostos sobre Transmissão \""Inter Vivos\"" de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal";25/04/2022;Prefeitura Municipal de Cajazeiras;2497.50;1
111250011 ; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal;25/04/2022;Prefeitura Municipal de Cajazeiras;1703.24;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;22/04/2022;Prefeitura Municipal de Cajazeiras;209;1
111303411 ; Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos - Principal;22/04/2022;Prefeitura Municipal de Cajazeiras;97.39;1
111253011 ;" Impostos sobre Transmissão \""Inter Vivos\"" de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal";22/04/2022;Prefeitura Municipal de Cajazeiras;2805.00;1
111250011 ; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal;22/04/2022;Prefeitura Municipal de Cajazeiras;2838.47;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;20/04/2022;Prefeitura Municipal de Cajazeiras;29352.36;1
111303411 ; Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos - Principal;20/04/2022;Prefeitura Municipal de Cajazeiras;30;1
111253011 ;" Impostos sobre Transmissão \""Inter Vivos\"" de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal";20/04/2022;Prefeitura Municipal de Cajazeiras;1620.00;1
111250011 ; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal;20/04/2022;Prefeitura Municipal de Cajazeiras;1930.77;1
112101011 ; Taxas de Inspeção, Controle e Fiscalização - Principal;19/04/2022;Prefeitura Municipal de Cajazeiras;1506.60;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;19/04/2022;Prefeitura Municipal de Cajazeiras;6564.37;1
111303411 ; Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos - Principal;19/04/2022;Prefeitura Municipal de Cajazeiras;2110.25;1
111253011 ;" Impostos sobre Transmissão \""Inter Vivos\"" de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal";19/04/2022;Prefeitura Municipal de Cajazeiras;4140.00;1
111250011 ; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal;19/04/2022;Prefeitura Municipal de Cajazeiras;1524.96;1
112101011 ; Taxas de Inspeção, Controle e Fiscalização - Principal;18/04/2022;Prefeitura Municipal de Cajazeiras;84.5;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;18/04/2022;Prefeitura Municipal de Cajazeiras;10050.03;1
111303411 ; Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos - Principal;18/04/2022;Prefeitura Municipal de Cajazeiras;14369.00;1
111253011 ;" Impostos sobre Transmissão \""Inter Vivos\"" de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal";18/04/2022;Prefeitura Municipal de Cajazeiras;660;1
111250011 ; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal;18/04/2022;Prefeitura Municipal de Cajazeiras;144.19;1
112101011 ; Taxas de Inspeção, Controle e Fiscalização - Principal;14/04/2022;Prefeitura Municipal de Cajazeiras;922.6;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;14/04/2022;Prefeitura Municipal de Cajazeiras;5991.85;1
111303411 ; Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos - Principal;14/04/2022;Prefeitura Municipal de Cajazeiras;10412.29;1
111250011 ; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal;14/04/2022;Prefeitura Municipal de Cajazeiras;5746.68;1
112101011 ; Taxas de Inspeção, Controle e Fiscalização - Principal;13/04/2022;Prefeitura Municipal de Cajazeiras;169;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;13/04/2022;Prefeitura Municipal de Cajazeiras;189;1
111303411 ; Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos - Principal;13/04/2022;Prefeitura Municipal de Cajazeiras;245.93;1
111250011 ; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal;13/04/2022;Prefeitura Municipal de Cajazeiras;2598.84;1
112101011 ; Taxas de Inspeção, Controle e Fiscalização - Principal;12/04/2022;Prefeitura Municipal de Cajazeiras;1071.50;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;12/04/2022;Prefeitura Municipal de Cajazeiras;484.5;1
111303411 ; Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos - Principal;12/04/2022;Prefeitura Municipal de Cajazeiras;187.7;1
111253011 ;" Impostos sobre Transmissão \""Inter Vivos\"" de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal";12/04/2022;Prefeitura Municipal de Cajazeiras;15010.00;1
111250011 ; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal;12/04/2022;Prefeitura Municipal de Cajazeiras;646.88;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;11/04/2022;Prefeitura Municipal de Cajazeiras;129;1
111303411 ; Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos - Principal;11/04/2022;Prefeitura Municipal de Cajazeiras;174.95;1
111253011 ;" Impostos sobre Transmissão \""Inter Vivos\"" de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal";11/04/2022;Prefeitura Municipal de Cajazeiras;8290.59;1
111250011 ; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal;11/04/2022;Prefeitura Municipal de Cajazeiras;79.85;1
112101011 ; Taxas de Inspeção, Controle e Fiscalização - Principal;08/04/2022;Prefeitura Municipal de Cajazeiras;193.5;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;08/04/2022;Prefeitura Municipal de Cajazeiras;1038.98;1
111303411 ; Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos - Principal;08/04/2022;Prefeitura Municipal de Cajazeiras;98;1
111253011 ;" Impostos sobre Transmissão \""Inter Vivos\"" de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal";08/04/2022;Prefeitura Municipal de Cajazeiras;8700.00;1
111250011 ; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal;08/04/2022;Prefeitura Municipal de Cajazeiras;257.84;1
112101011 ; Taxas de Inspeção, Controle e Fiscalização - Principal;07/04/2022;Prefeitura Municipal de Cajazeiras;233;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;07/04/2022;Prefeitura Municipal de Cajazeiras;838.64;1
111303411 ; Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos - Principal;07/04/2022;Prefeitura Municipal de Cajazeiras;1448.50;1
111253011 ;" Impostos sobre Transmissão \""Inter Vivos\"" de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal";07/04/2022;Prefeitura Municipal de Cajazeiras;3210.00;1
111250011 ; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal;07/04/2022;Prefeitura Municipal de Cajazeiras;588.87;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;06/04/2022;Prefeitura Municipal de Cajazeiras;64.5;1
111303411 ; Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos - Principal;06/04/2022;Prefeitura Municipal de Cajazeiras;182;1
111253011 ;" Impostos sobre Transmissão \""Inter Vivos\"" de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal";06/04/2022;Prefeitura Municipal de Cajazeiras;1194.00;1
111250011 ; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal;06/04/2022;Prefeitura Municipal de Cajazeiras;379.78;1
112101011 ; Taxas de Inspeção, Controle e Fiscalização - Principal;05/04/2022;Prefeitura Municipal de Cajazeiras;169;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;05/04/2022;Prefeitura Municipal de Cajazeiras;316.89;1
111303411 ; Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos - Principal;05/04/2022;Prefeitura Municipal de Cajazeiras;5.5;1
111250011 ; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal;05/04/2022;Prefeitura Municipal de Cajazeiras;4864.84;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;04/04/2022;Prefeitura Municipal de Cajazeiras;259.61;1
111303411 ; Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos - Principal;04/04/2022;Prefeitura Municipal de Cajazeiras;20.75;1
111253011 ;" Impostos sobre Transmissão \""Inter Vivos\"" de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal";04/04/2022;Prefeitura Municipal de Cajazeiras;3180.00;1
111250011 ; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal;04/04/2022;Prefeitura Municipal de Cajazeiras;3726.01;1
112101011 ; Taxas de Inspeção, Controle e Fiscalização - Principal;01/04/2022;Prefeitura Municipal de Cajazeiras;1380.40;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;01/04/2022;Prefeitura Municipal de Cajazeiras;189;1
111253011 ;" Impostos sobre Transmissão \""Inter Vivos\"" de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal";01/04/2022;Prefeitura Municipal de Cajazeiras;3060.00;1
111250011 ; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal;01/04/2022;Prefeitura Municipal de Cajazeiras;2143.28;1
172151011 ; Cota-Parte do IPVA - Principal;27/05/2022;BANCO DO BRASIL S.A;19299.19;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;27/05/2022;BANCO DO BRASIL S.A;353.14;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;27/05/2022;BANCO DO BRASIL S.A;557.18;1
111250011 ; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal;27/05/2022;BANCO DO BRASIL S.A;39720.28;1
231106011 ; Amortização de Empréstimos Contratuais - Principal;30/05/2022;CAIXA ECONOMICA FEDERAL;189.6;1
171550011 ; Transferências de Recursos de Complementação da União ao Fundeb ? VAAT - Principal;30/05/2022;BANCO DO BRASIL SA;719367.13;1
171999011 ; Outras Transferências de Recursos da União e de suas Entidades - Principal;30/05/2022;BANCO DO BRASIL S.A;159.15;1
171551011 ; Transferências de Recursos de Complementação da União ao Fundeb ? VAAF - Principal;30/05/2022;BANCO DO BRASIL S.A;393218.53;1
175150011 ; Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da ;30/05/2022;BANCO DO BRASIL S.A;578097.33;1
171152011 ; Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal;30/05/2022;BANCO DO BRASIL S.A;20.11;1
171152013 ; Dedução do Fundeb de Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal;30/05/2022;BANCO DO BRASIL S.A;-4.02;1
171151113 ; Dedução do Fundeb de Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal;30/05/2022;BANCO DO BRASIL S.A;-286616.65;1
171151111 ; Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal;30/05/2022;BANCO DO BRASIL S.A;1398413.35;1
171151111 ; Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal;30/05/2022;BANCO DO BRASIL S.A;34669.92;1
171650011 ; Transferências de Recursos do Fundo Nacional de Assistência Social ? FNAS - Principal;08/04/2022;BANCO DO BRASIL SA;21128.42;1
199999211 ; Outras Receitas Não Arrecadadas e Não Projetadas pela RFB - Primárias   - Principal;30/04/2022;BANCO DO BRASIL SA;0.4;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;30/05/2022;42-SEC. EDUC/EDUC. INFANTIL I - FUNDEB - EFETIVOS;98140.59;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;30/05/2022;36-SEC. EDU./ MERENDEIRAS - MDE - EFETIVOS;265.42;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;30/05/2022;34-SEC. EDUC./ADM. FUNDAMENT- MDE - EFETIVOS;3484.98;1
171999011 ; Outras Transferências de Recursos da União e de suas Entidades - Principal;27/05/2022;BANCO DO BRASIL S.A;3402.40;1
171252411 ; Cota-Parte do Fundo Especial do Petróleo ? FEP - Principal;27/05/2022;BANCO DO BRASIL S.A;28440.47;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;25/05/2022;BANCO DO BRASIL S.A;1343.33;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;18/05/2022;BANCO DO BRASIL S.A;1343.33;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;18/05/2022;BANCO DO BRASIL S.A;473.12;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;11/05/2022;BANCO DO BRASIL S.A;72.65;1
172151011 ; Cota-Parte do IPVA - Principal;26/05/2022;BANCO DO BRASIL S.A;18449.04;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;26/05/2022;CAIXA ECONOMICA FEDERAL;980.05;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;26/05/2022;CAIXA ECONOMICA FEDERAL;541.17;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;26/05/2022;BANCO DO BRASIL S.A;364.33;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;26/05/2022;BANCO DO BRASIL S.A;64.01;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;26/05/2022;BANCO DO BRASIL S.A;5572.90;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;26/05/2022;BANCO DO BRASIL S.A;456;1
111250011 ; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal;26/05/2022;BANCO DO BRASIL S.A;5128.34;1
231106011 ; Amortização de Empréstimos Contratuais - Principal;26/05/2022;CAIXA ECONOMICA FEDERAL;1041.41;1
231106011 ; Amortização de Empréstimos Contratuais - Principal;26/05/2022;CAIXA ECONOMICA FEDERAL;189.54;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;27/05/2022;33-SEC. EDUC./ADM.INFANTIL - MDE - EFETIVOS;2174.36;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;26/05/2022;35-SEC. EDUC./ BIBLIOTECA -  MDE - EFETIVOS;32.38;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;26/05/2022;41-SEC. MUN. POLIT. PUB. PARA AS MULHERES - EFETIVOS;26.27;1
122199111 ; Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;24/05/2022;FUNDO MUNICIPAL DE SAUDE DE CAJAZEIRAS;5020.40;1
171999011 ; Outras Transferências de Recursos da União e de suas Entidades - Principal;26/05/2022;BANCO DO BRASIL S.A;11781.83;1
172151011 ; Cota-Parte do IPVA - Principal;25/05/2022;BANCO DO BRASIL S.A;13747.28;1
111250011 ; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal;25/05/2022;BANCO DO BRASIL S.A;31893.88;1
231106011 ; Amortização de Empréstimos Contratuais - Principal;25/05/2022;CAIXA ECONOMICA FEDERAL;473.95;1
231106011 ; Amortização de Empréstimos Contratuais - Principal;25/05/2022;CAIXA ECONOMICA FEDERAL;288.19;1
231106011 ; Amortização de Empréstimos Contratuais - Principal;25/05/2022;CAIXA ECONOMICA FEDERAL;102.43;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;25/05/2022;BANCO DO BRASIL S.A;4658.18;1
171999011 ; Outras Transferências de Recursos da União e de suas Entidades - Principal;24/05/2022;BANCO DO BRASIL S.A;75415.10;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;26/05/2022;44-SEC. EDUC/ENS.FUNDAMENTAL II - FUNDEB - EFETIVOS;132386.28;1
172151011 ; Cota-Parte do IPVA - Principal;24/05/2022;BANCO DO BRASIL S.A;13734.16;1
111250011 ; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal;24/05/2022;BANCO DO BRASIL S.A;11663.08;1
231106011 ; Amortização de Empréstimos Contratuais - Principal;24/05/2022;CAIXA ECONOMICA FEDERAL;185.76;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;25/05/2022;43-SEC. EDUC/ENS.FUNDAMENTAL I - FUNDEB - EFETIVOS;151952.32;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;25/05/2022;17- SEC. DA JUVENTUDE, ESPORTE E LAZER - EFETIVOS;1022.64;1
171999011 ; Outras Transferências de Recursos da União e de suas Entidades - Principal;25/05/2022;BANCO DO BRASIL S.A;1226.45;1
175150011 ; Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da ;24/05/2022;BANCO DO BRASIL S.A;326735.68;1
172152011 ; Cota-Parte do IPI - Municípios - Principal;24/05/2022;BANCO DO BRASIL S.A;125.8;1
172150013 ; Dedução do Fundeb de Cota-Parte do ICMS - Principal;24/05/2022;BANCO DO BRASIL S.A;-89408.50;1
172150011 ; Cota-Parte do ICMS - Principal;24/05/2022;BANCO DO BRASIL S.A;447042.54;1
122199111 ; Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;24/05/2022;PEDRO MANGUEIRA DE AQUINO;238.58;1
122199111 ; Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;24/05/2022;N J FREITAS COMERCIO DE MATERIAL;920.86;1
