DATA;CODIGO ORGAO;ORGAO;CODIGO DESPESA;DESPESA;DATA INCLUSAO;VALOR;LIQUIDADO;PAGO;SALDO;TIPO
03/06/2022;02090; Secretaria Municipal de Educação;339030 ; Material de Consumo;03/06/2022;9591.00;9591.00;9591.00;0;1
03/06/2022;02090; Secretaria Municipal de Educação;339030 ; Material de Consumo;03/06/2022;1223.10;1223.10;1223.10;0;1
03/06/2022;02090; Secretaria Municipal de Educação;339030 ; Material de Consumo;03/06/2022;520;520;520;0;1
03/06/2022;02090; Secretaria Municipal de Educação;339030 ; Material de Consumo;03/06/2022;884;884;884;0;1
03/06/2022;02090; Secretaria Municipal de Educação;339030 ; Material de Consumo;03/06/2022;1924.00;1924.00;1924.00;0;1
03/06/2022;02090; Secretaria Municipal de Educação;339030 ; Material de Consumo;03/06/2022;19.32;19.32;0;19.32;1
03/06/2022;02090; Secretaria Municipal de Educação;339030 ; Material de Consumo;03/06/2022;1351.76;1351.76;1351.76;0;1
03/06/2022;02090; Secretaria Municipal de Educação;339030 ; Material de Consumo;03/06/2022;2038.72;2038.72;2038.72;0;1
03/06/2022;02090; Secretaria Municipal de Educação;339030 ; Material de Consumo;03/06/2022;9340.85;9340.85;9340.85;0;1
03/06/2022;02090; Secretaria Municipal de Educação;339030 ; Material de Consumo;03/06/2022;4232.56;4232.56;4232.56;0;1
03/06/2022;02090; Secretaria Municipal de Educação;339030 ; Material de Consumo;03/06/2022;16437.90;16437.90;16437.90;0;1
03/06/2022;02090; Secretaria Municipal de Educação;339030 ; Material de Consumo;03/06/2022;2382.20;2382.20;2382.20;0;1
03/06/2022;02090; Secretaria Municipal de Educação;339030 ; Material de Consumo;03/06/2022;9388.10;9388.10;9388.10;0;1
03/06/2022;02090; Secretaria Municipal de Educação;339030 ; Material de Consumo;03/06/2022;2964.00;2964.00;2964.00;0;1
02/06/2022;02140; Fundo Municipal de Assistência Social;339030 ; Material de Consumo;03/06/2022;2414.60;2414.60;2414.60;0;1
02/06/2022;02050; Secretaria Municipal de Planejamento;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;03/06/2022;88.78;88.78;88.78;0;1
02/06/2022;02050; Secretaria Municipal de Planejamento;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;03/06/2022;88.78;88.78;88.78;0;1
02/06/2022;02050; Secretaria Municipal de Planejamento;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;03/06/2022;108.69;108.69;108.69;0;1
02/06/2022;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;03/06/2022;300;300;300;0;1
02/06/2022;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;03/06/2022;114.22;114.22;114.22;0;1
02/06/2022;02030; Secretaria Municipal de Administração;339093 ; Indenizações e Restituições;03/06/2022;2647.00;2647.00;2647.00;0;1
02/06/2022;02040; Secretaria Municipal da Fazenda Pública;339030 ; Material de Consumo;03/06/2022;511.63;511.63;0;511.63;1
02/06/2022;02030; Secretaria Municipal de Administração;449052 ; Equipamentos e Material Permanente;03/06/2022;12000.00;12000.00;12000.00;0;1
02/06/2022;02160; Secretaria Municipal de Desenvolvimento Humano;339030 ; Material de Consumo;03/06/2022;2214.60;2214.60;2214.60;0;1
02/06/2022;02160; Secretaria Municipal de Desenvolvimento Humano;339032 ; Material, Bem ou Serviço para Distribuição Gratuita;03/06/2022;7397.00;7397.00;7397.00;0;1
02/06/2022;02030; Secretaria Municipal de Administração;339014 ; Diárias - Civil;03/06/2022;460;460;460;0;1
02/06/2022;02030; Secretaria Municipal de Administração;449052 ; Equipamentos e Material Permanente;02/06/2022;6000.00;6000.00;6000.00;0;1
02/06/2022;02090; Secretaria Municipal de Educação;339014 ; Diárias - Civil;02/06/2022;320;320;320;0;1
02/06/2022;02080; Secretaria Municipal de Políticas Públicas;339014 ; Diárias - Civil;02/06/2022;320;320;320;0;1
02/06/2022;02080; Secretaria Municipal de Políticas Públicas;339014 ; Diárias - Civil;02/06/2022;320;320;320;0;1
02/06/2022;02080; Secretaria Municipal de Políticas Públicas;339014 ; Diárias - Civil;02/06/2022;230;230;230;0;1
01/06/2022;02140; Fundo Municipal de Assistência Social;339030 ; Material de Consumo;02/06/2022;4458.30;4458.30;4458.30;0;1
01/06/2022;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;02/06/2022;295.65;295.65;295.65;0;1
01/06/2022;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;02/06/2022;284.2;284.2;284.2;0;1
01/06/2022;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;02/06/2022;244.64;244.64;244.64;0;1
01/06/2022;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;02/06/2022;163.74;163.74;163.74;0;1
01/06/2022;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;02/06/2022;300;300;300;0;1
01/06/2022;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;02/06/2022;200;200;200;0;1
01/06/2022;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;02/06/2022;300;300;300;0;1
01/06/2022;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;02/06/2022;250;250;250;0;1
01/06/2022;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;02/06/2022;400;400;400;0;1
01/06/2022;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;02/06/2022;288.16;288.16;184.47;103.69;1
01/06/2022;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;02/06/2022;288.16;288.16;288.16;0;1
01/06/2022;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;02/06/2022;244.4;244.4;244.4;0;1
01/06/2022;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;02/06/2022;300;300;300;0;1
01/06/2022;02040; Secretaria Municipal da Fazenda Pública;339092 ; Despesas de Exercícios Anteriores;02/06/2022;27.56;27.56;27.56;0;1
01/06/2022;02040; Secretaria Municipal da Fazenda Pública;339092 ; Despesas de Exercícios Anteriores;02/06/2022;31.26;31.26;31.26;0;1
01/06/2022;02040; Secretaria Municipal da Fazenda Pública;339092 ; Despesas de Exercícios Anteriores;02/06/2022;29.16;29.16;29.16;0;1
01/06/2022;02040; Secretaria Municipal da Fazenda Pública;339092 ; Despesas de Exercícios Anteriores;02/06/2022;29.16;29.16;29.16;0;1
01/06/2022;02040; Secretaria Municipal da Fazenda Pública;339092 ; Despesas de Exercícios Anteriores;02/06/2022;30.7;30.7;30.7;0;1
01/06/2022;02040; Secretaria Municipal da Fazenda Pública;339092 ; Despesas de Exercícios Anteriores;02/06/2022;30.7;30.7;30.7;0;1
01/06/2022;02040; Secretaria Municipal da Fazenda Pública;339092 ; Despesas de Exercícios Anteriores;02/06/2022;32.91;32.91;32.91;0;1
01/06/2022;02040; Secretaria Municipal da Fazenda Pública;339092 ; Despesas de Exercícios Anteriores;02/06/2022;27.56;27.56;27.56;0;1
31/05/2022;02140; Fundo Municipal de Assistência Social;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/06/2022;249.87;249.87;249.87;0;1
31/05/2022;02140; Fundo Municipal de Assistência Social;319004 ; Contratação por Tempo Determinado;01/06/2022;19282.92;19282.92;19282.92;0;1
31/05/2022;02140; Fundo Municipal de Assistência Social;319004 ; Contratação por Tempo Determinado;01/06/2022;25936.80;25936.80;25936.80;0;1
31/05/2022;02140; Fundo Municipal de Assistência Social;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;01/06/2022;79559.34;79559.34;79559.34;0;1
31/05/2022;02140; Fundo Municipal de Assistência Social;319004 ; Contratação por Tempo Determinado;01/06/2022;62248.32;62248.32;62248.32;0;1
31/05/2022;02140; Fundo Municipal de Assistência Social;319004 ; Contratação por Tempo Determinado;01/06/2022;28906.20;28906.20;28906.20;0;1
31/05/2022;02140; Fundo Municipal de Assistência Social;319004 ; Contratação por Tempo Determinado;01/06/2022;29742.48;29742.48;29742.48;0;1
31/05/2022;02140; Fundo Municipal de Assistência Social;319004 ; Contratação por Tempo Determinado;01/06/2022;28130.52;28130.52;28130.52;0;1
31/05/2022;02140; Fundo Municipal de Assistência Social;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;01/06/2022;78035.47;78035.47;78035.47;0;1
31/05/2022;02190; Secretaria Municipal de Meio Ambiente;339014 ; Diárias - Civil;01/06/2022;320;320;320;0;1
31/05/2022;02090; Secretaria Municipal de Educação;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/06/2022;9074.50;9074.50;9074.50;0;1
31/05/2022;02090; Secretaria Municipal de Educação;339030 ; Material de Consumo;01/06/2022;4833.00;0;0;0;1
31/05/2022;02090; Secretaria Municipal de Educação;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/06/2022;6215.50;6212.50;6212.50;3;1
31/05/2022;02090; Secretaria Municipal de Educação;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/06/2022;15073.50;15073.50;15073.50;0;1
31/05/2022;02120; Secretaria Municipal do Desenvolvimento Rural e Recursos Hídricos;339030 ; Material de Consumo;01/06/2022;145072.50;113789.00;109000.00;36072.50;1
31/05/2022;02120; Secretaria Municipal do Desenvolvimento Rural e Recursos Hídricos;449052 ; Equipamentos e Material Permanente;01/06/2022;15000.00;15000.00;15000.00;0;1
31/05/2022;02040; Secretaria Municipal da Fazenda Pública;339092 ; Despesas de Exercícios Anteriores;01/06/2022;90.96;90.96;90.96;0;1
31/05/2022;02040; Secretaria Municipal da Fazenda Pública;339092 ; Despesas de Exercícios Anteriores;01/06/2022;90.96;90.96;90.96;0;1
31/05/2022;02040; Secretaria Municipal da Fazenda Pública;339092 ; Despesas de Exercícios Anteriores;01/06/2022;27.56;0;0;0;1
31/05/2022;02040; Secretaria Municipal da Fazenda Pública;339092 ; Despesas de Exercícios Anteriores;01/06/2022;27.56;0;0;0;1
31/05/2022;02040; Secretaria Municipal da Fazenda Pública;339092 ; Despesas de Exercícios Anteriores;01/06/2022;96.23;96.23;96.23;0;1
31/05/2022;02040; Secretaria Municipal da Fazenda Pública;339092 ; Despesas de Exercícios Anteriores;01/06/2022;96.23;96.23;96.23;0;1
31/05/2022;02040; Secretaria Municipal da Fazenda Pública;339092 ; Despesas de Exercícios Anteriores;01/06/2022;29.16;0;0;0;1
31/05/2022;02040; Secretaria Municipal da Fazenda Pública;339092 ; Despesas de Exercícios Anteriores;01/06/2022;29.16;0;0;0;1
31/05/2022;02040; Secretaria Municipal da Fazenda Pública;339092 ; Despesas de Exercícios Anteriores;01/06/2022;103.25;103.25;103.25;0;1
31/05/2022;02040; Secretaria Municipal da Fazenda Pública;339092 ; Despesas de Exercícios Anteriores;01/06/2022;31.26;0;0;0;1
31/05/2022;02040; Secretaria Municipal da Fazenda Pública;339092 ; Despesas de Exercícios Anteriores;01/06/2022;101.32;101.32;101.32;0;1
31/05/2022;02040; Secretaria Municipal da Fazenda Pública;339092 ; Despesas de Exercícios Anteriores;01/06/2022;101.32;101.32;101.32;0;1
31/05/2022;02040; Secretaria Municipal da Fazenda Pública;339092 ; Despesas de Exercícios Anteriores;01/06/2022;30.7;0;0;0;1
31/05/2022;02040; Secretaria Municipal da Fazenda Pública;339092 ; Despesas de Exercícios Anteriores;01/06/2022;30.7;0;0;0;1
31/05/2022;02040; Secretaria Municipal da Fazenda Pública;339092 ; Despesas de Exercícios Anteriores;01/06/2022;32.91;0;0;0;1
31/05/2022;02040; Secretaria Municipal da Fazenda Pública;339092 ; Despesas de Exercícios Anteriores;01/06/2022;108.71;108.71;108.71;0;1
31/05/2022;02090; Secretaria Municipal de Educação;319113 ; Contribuições Patronais;01/06/2022;320166.13;320166.13;320166.13;0;1
31/05/2022;02090; Secretaria Municipal de Educação;319113 ; Contribuições Patronais;01/06/2022;208764.10;208764.10;208764.10;0;1
31/05/2022;02090; Secretaria Municipal de Educação;319113 ; Contribuições Patronais;01/06/2022;167000.00;167000.00;167000.00;0;1
31/05/2022;02160; Secretaria Municipal de Desenvolvimento Humano;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;01/06/2022;6500.00;6500.00;6500.00;0;1
31/05/2022;02160; Secretaria Municipal de Desenvolvimento Humano;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;01/06/2022;22120.36;22120.36;22120.36;0;1
31/05/2022;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;01/06/2022;300;300;300;0;1
31/05/2022;02050; Secretaria Municipal de Planejamento;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/06/2022;32750.00;32750.00;32750.00;0;1
31/05/2022;02090; Secretaria Municipal de Educação;339030 ; Material de Consumo;01/06/2022;7875.00;0;0;0;1
31/05/2022;02040; Secretaria Municipal da Fazenda Pública;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/06/2022;245;245;245;0;1
30/05/2022;02140; Fundo Municipal de Assistência Social;339035 ; Serviços de Consultoria;01/06/2022;1900.00;1900.00;1900.00;0;1
30/05/2022;02140; Fundo Municipal de Assistência Social;339030 ; Material de Consumo;01/06/2022;930;930;930;0;1
30/05/2022;02140; Fundo Municipal de Assistência Social;339036 ; Outros Serviços de Terceiros - Pessoa Física;01/06/2022;425;425;425;0;1
30/05/2022;02140; Fundo Municipal de Assistência Social;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/06/2022;800;800;800;0;1
30/05/2022;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;01/06/2022;300;300;300;0;1
30/05/2022;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;01/06/2022;350;350;350;0;1
30/05/2022;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;01/06/2022;400;400;400;0;1
30/05/2022;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;01/06/2022;300;300;300;0;1
30/05/2022;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;01/06/2022;300;300;300;0;1
30/05/2022;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;01/06/2022;300;300;300;0;1
30/05/2022;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;01/06/2022;300;300;300;0;1
30/05/2022;02160; Secretaria Municipal de Desenvolvimento Humano;339036 ; Outros Serviços de Terceiros - Pessoa Física;01/06/2022;2200.00;2200.00;2200.00;0;1
30/05/2022;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;01/06/2022;300;300;300;0;1
30/05/2022;02160; Secretaria Municipal de Desenvolvimento Humano;339036 ; Outros Serviços de Terceiros - Pessoa Física;01/06/2022;3300.00;3300.00;3300.00;0;1
30/05/2022;02160; Secretaria Municipal de Desenvolvimento Humano;339036 ; Outros Serviços de Terceiros - Pessoa Física;01/06/2022;4000.00;4000.00;4000.00;0;1
30/05/2022;02090; Secretaria Municipal de Educação;319113 ; Contribuições Patronais;01/06/2022;157375.72;157375.72;157375.72;0;1
30/05/2022;02090; Secretaria Municipal de Educação;319004 ; Contratação por Tempo Determinado;01/06/2022;46824.11;46824.11;46824.11;0;1
30/05/2022;02090; Secretaria Municipal de Educação;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;01/06/2022;102635.08;102635.08;102635.08;0;1
30/05/2022;02090; Secretaria Municipal de Educação;319004 ; Contratação por Tempo Determinado;01/06/2022;25427.77;25427.77;25427.77;0;1
30/05/2022;02060; Secretaria Municipal de Controle Social;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;01/06/2022;23451.00;23451.00;23451.00;0;1
30/05/2022;02120; Secretaria Municipal do Desenvolvimento Rural e Recursos Hídricos;339030 ; Material de Consumo;01/06/2022;41.95;41.95;0;41.95;1
30/05/2022;02150; Secretaria Municipal de Comunicação;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;01/06/2022;21405.64;21405.64;21405.64;0;1
30/05/2022;02080; Secretaria Municipal de Políticas Públicas;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;01/06/2022;26157.08;26157.08;26157.08;0;1
30/05/2022;02190; Secretaria Municipal de Meio Ambiente;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;01/06/2022;13449.84;13449.84;13449.84;0;1
30/05/2022;02180; Secretaria Municipal de Políticas Públicas para as Mulheres;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;01/06/2022;33373.84;33373.84;33373.84;0;1
30/05/2022;02170; Secretaria Municipal de Cultura e Turismo;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;01/06/2022;32906.16;32906.16;32906.16;0;1
30/05/2022;02110; Secretaria Municipal de Juventude e Esporte;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;01/06/2022;10793.52;10793.52;10793.52;0;1
30/05/2022;02010; Secretaria de Governo e Articulação Política;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;01/06/2022;76419.11;76419.11;76419.11;0;1
30/05/2022;02010; Secretaria de Governo e Articulação Política;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;01/06/2022;41000.00;41000.00;41000.00;0;1
30/05/2022;02020; Procuradoria Geral do Município;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;01/06/2022;21902.00;21902.00;21902.00;0;1
30/05/2022;02120; Secretaria Municipal do Desenvolvimento Rural e Recursos Hídricos;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;01/06/2022;24710.04;24710.04;24710.04;0;1
30/05/2022;02070; Secretaria Municipal de Infra-Estrutura;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;01/06/2022;53156.54;53156.54;53156.54;0;1
30/05/2022;02040; Secretaria Municipal da Fazenda Pública;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;01/06/2022;46649.36;46649.36;46649.36;0;1
30/05/2022;02030; Secretaria Municipal de Administração;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;01/06/2022;49582.52;49582.52;49582.52;0;1
30/05/2022;02050; Secretaria Municipal de Planejamento;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;01/06/2022;40958.67;40958.67;40958.67;0;1
30/05/2022;02020; Procuradoria Geral do Município;339091 ; Sentenças Judiciais;01/06/2022;751166.17;751166.17;751166.17;0;1
30/05/2022;02030; Secretaria Municipal de Administração;449052 ; Equipamentos e Material Permanente;01/06/2022;9200.00;0;0;9200.00;1
30/05/2022;02190; Secretaria Municipal de Meio Ambiente;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/06/2022;2799.99;2799.99;2799.99;0;1
30/05/2022;02180; Secretaria Municipal de Políticas Públicas para as Mulheres;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/06/2022;2799.99;2799.99;2799.99;0;1
30/05/2022;02050; Secretaria Municipal de Planejamento;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/06/2022;2799.99;2799.99;2799.99;0;1
30/05/2022;02070; Secretaria Municipal de Infra-Estrutura;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/06/2022;9198.98;9198.98;9198.98;0;1
30/05/2022;02120; Secretaria Municipal do Desenvolvimento Rural e Recursos Hídricos;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/06/2022;5699.99;5699.99;5699.99;0;1
30/05/2022;02090; Secretaria Municipal de Educação;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/06/2022;18545.01;18545.01;18545.01;0;1
30/05/2022;02070; Secretaria Municipal de Infra-Estrutura;339030 ; Material de Consumo;01/06/2022;83007.00;83007.00;83007.00;0;1
30/05/2022;02010; Secretaria de Governo e Articulação Política;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/06/2022;14399.98;14399.98;14399.98;0;1
30/05/2022;02150; Secretaria Municipal de Comunicação;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;01/06/2022;3950.85;3950.85;3950.85;0;1
30/05/2022;02080; Secretaria Municipal de Políticas Públicas;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;01/06/2022;2714.88;2714.88;2714.88;0;1
30/05/2022;02190; Secretaria Municipal de Meio Ambiente;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;01/06/2022;16051.97;16051.97;16051.97;0;1
30/05/2022;02060; Secretaria Municipal de Controle Social;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;01/06/2022;18046.34;18046.34;18046.34;0;1
30/05/2022;02020; Procuradoria Geral do Município;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;01/06/2022;42964.17;42964.17;42964.17;0;1
30/05/2022;02120; Secretaria Municipal do Desenvolvimento Rural e Recursos Hídricos;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;01/06/2022;8330.03;8330.03;8330.03;0;1
30/05/2022;02070; Secretaria Municipal de Infra-Estrutura;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;01/06/2022;185146.21;185146.21;185146.21;0;1
30/05/2022;02040; Secretaria Municipal da Fazenda Pública;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;01/06/2022;206854.77;206854.77;206854.77;0;1
30/05/2022;02030; Secretaria Municipal de Administração;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;01/06/2022;91236.44;91236.44;91236.44;0;1
30/05/2022;02050; Secretaria Municipal de Planejamento;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;01/06/2022;52415.17;52415.17;52415.17;0;1
30/05/2022;02010; Secretaria de Governo e Articulação Política;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;01/06/2022;52170.36;52170.36;52170.36;0;1
30/05/2022;02090; Secretaria Municipal de Educação;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;01/06/2022;67485.37;67485.37;67485.37;0;1
27/05/2022;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;01/06/2022;287.5;287.5;287.5;0;1
27/05/2022;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;01/06/2022;170.83;170.83;170.83;0;1
27/05/2022;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;01/06/2022;300;300;300;0;1
27/05/2022;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;01/06/2022;300;300;300;0;1
27/05/2022;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;01/06/2022;300;300;300;0;1
27/05/2022;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;01/06/2022;300;300;300;0;1
27/05/2022;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;01/06/2022;300;300;300;0;1
27/05/2022;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;01/06/2022;67.62;67.62;67.62;0;1
27/05/2022;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;01/06/2022;300;300;300;0;1
27/05/2022;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;01/06/2022;300;300;300;0;1
27/05/2022;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;01/06/2022;249.81;249.81;249.81;0;1
27/05/2022;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;01/06/2022;182.16;182.16;182.16;0;1
27/05/2022;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;01/06/2022;300;300;300;0;1
27/05/2022;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;01/06/2022;300;300;300;0;1
27/05/2022;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;01/06/2022;300;300;300;0;1
27/05/2022;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;01/06/2022;250;250;250;0;1
27/05/2022;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;01/06/2022;419.47;419.47;419.47;0;1
27/05/2022;02030; Secretaria Municipal de Administração;339014 ; Diárias - Civil;01/06/2022;230;230;230;0;1
27/05/2022;02150; Secretaria Municipal de Comunicação;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/06/2022;46429.00;46429.00;46429.00;0;1
27/05/2022;02180; Secretaria Municipal de Políticas Públicas para as Mulheres;449052 ; Equipamentos e Material Permanente;27/05/2022;6772.85;6772.85;0;6772.85;1
27/05/2022;02180; Secretaria Municipal de Políticas Públicas para as Mulheres;339036 ; Outros Serviços de Terceiros - Pessoa Física;27/05/2022;1500.00;1500.00;1425.00;75;1
27/05/2022;02180; Secretaria Municipal de Políticas Públicas para as Mulheres;339030 ; Material de Consumo;27/05/2022;10267.15;10267.15;6772.85;3494.30;1
27/05/2022;02190; Secretaria Municipal de Meio Ambiente;339030 ; Material de Consumo;27/05/2022;17191.00;17191.00;17191.00;0;1
27/05/2022;02030; Secretaria Municipal de Administração;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;27/05/2022;17600.00;17504.00;17504.00;96;1
27/05/2022;02090; Secretaria Municipal de Educação;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;27/05/2022;255615.40;255615.40;255615.40;0;1
27/05/2022;02090; Secretaria Municipal de Educação;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;27/05/2022;250458.76;250458.76;250458.76;0;1
27/05/2022;02090; Secretaria Municipal de Educação;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;27/05/2022;17717.60;17717.60;17717.60;0;1
27/05/2022;02090; Secretaria Municipal de Educação;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;27/05/2022;720186.00;720186.00;720186.00;0;1
26/05/2022;02140; Fundo Municipal de Assistência Social;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;27/05/2022;5699.99;0;0;5699.99;1
26/05/2022;02090; Secretaria Municipal de Educação;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;27/05/2022;93898.20;93898.20;93898.20;0;1
26/05/2022;02090; Secretaria Municipal de Educação;449052 ; Equipamentos e Material Permanente;27/05/2022;71000.00;71000.00;71000.00;0;1
26/05/2022;02160; Secretaria Municipal de Desenvolvimento Humano;339014 ; Diárias - Civil;27/05/2022;150;150;150;0;1
