NUMERO;DATA;ORGAO;DESPESA;DATA INCLUSAO;VALOR;LIQUIDADO;PAGO;SALDO
4318;29/07/2022;02030 - Secretaria Municipal de Administração;339030 - Material de Consumo;01/08/2022;1.998,61;0;0;1.998,61
4316;29/07/2022;02080 - Secretaria Municipal de Políticas Públicas;339030 - Material de Consumo;01/08/2022;318;318;318;0
4315;29/07/2022;02040 - Secretaria Municipal da Fazenda Pública;339030 - Material de Consumo;01/08/2022;237;237;237;0
4314;29/07/2022;02060 - Secretaria Municipal de Controle Social;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;01/08/2022;21.353,45;21.353,45;21.353,45;0
4313;29/07/2022;02180 - Secretaria Municipal de Políticas Públicas para as Mulheres;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;01/08/2022;2.424,00;2.424,00;2.424,00;0
4312;29/07/2022;02150 - Secretaria Municipal de Comunicação;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;01/08/2022;3.950,85;3.950,85;3.950,85;0
4311;29/07/2022;02080 - Secretaria Municipal de Políticas Públicas;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;01/08/2022;2.714,88;2.714,88;2.714,88;0
4310;29/07/2022;02190 - Secretaria Municipal de Meio Ambiente;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;01/08/2022;20.290,84;20.290,84;20.290,84;0
4309;29/07/2022;02110 - Secretaria Municipal de Juventude e Esporte;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;01/08/2022;8.000,00;8.000,00;8.000,00;0
4308;29/07/2022;02020 - Procuradoria Geral do Município;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;01/08/2022;42.964,17;42.964,17;42.964,17;0
4307;29/07/2022;02120 - Secretaria Municipal do Desenvolvimento Rural e Recursos Hídricos;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;01/08/2022;8.079,55;8.079,55;8.079,55;0
4306;29/07/2022;02070 - Secretaria Municipal de Infra-Estrutura;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;01/08/2022;177.156,26;177.156,26;177.156,26;0
4305;29/07/2022;02040 - Secretaria Municipal da Fazenda Pública;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;01/08/2022;206.285,13;206.285,13;206.285,13;0
4304;29/07/2022;02030 - Secretaria Municipal de Administração;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;01/08/2022;83.500,68;83.500,68;83.500,68;0
4303;29/07/2022;02050 - Secretaria Municipal de Planejamento;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;01/08/2022;47.546,36;47.546,36;47.546,36;0
4302;29/07/2022;02010 - Secretaria de Governo e Articulação Política;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;01/08/2022;59.311,41;59.311,41;59.311,41;0
4301;29/07/2022;02090 - Secretaria Municipal de Educação;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;01/08/2022;37.879,94;37.879,94;37.879,94;0
4300;29/07/2022;02090 - Secretaria Municipal de Educação;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;01/08/2022;1.109.545,86;1.109.545,86;1.109.545,86;0
4299;29/07/2022;02110 - Secretaria Municipal de Juventude e Esporte;335041 - Contribuições;01/08/2022;90.000,00;89.840,00;89.840,00;160
4298;29/07/2022;02090 - Secretaria Municipal de Educação;339030 - Material de Consumo;01/08/2022;640,78;640,78;640,78;0
4297;29/07/2022;02090 - Secretaria Municipal de Educação;339030 - Material de Consumo;01/08/2022;1.816,50;0;0;0
4296;29/07/2022;02090 - Secretaria Municipal de Educação;339030 - Material de Consumo;01/08/2022;3.761,69;3.761,69;3.761,69;0
4295;29/07/2022;02090 - Secretaria Municipal de Educação;339030 - Material de Consumo;01/08/2022;2.424,92;2.424,92;2.424,92;0
4294;29/07/2022;02090 - Secretaria Municipal de Educação;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;01/08/2022;20.326,16;20.326,16;20.326,16;0
4395;28/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;01/08/2022;300;300;300;0
4394;28/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;01/08/2022;200;200;200;0
4392;28/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;01/08/2022;300;300;300;0
4391;28/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;01/08/2022;300;300;300;0
4390;28/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;01/08/2022;300;300;300;0
4389;28/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;01/08/2022;300;300;300;0
4388;28/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;01/08/2022;300;300;300;0
4387;28/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;01/08/2022;300;300;300;0
4386;28/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;01/08/2022;300;300;300;0
4384;28/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;01/08/2022;300;300;300;0
4382;28/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;01/08/2022;300;300;300;0
4380;28/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;01/08/2022;270;270;270;0
4379;28/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;01/08/2022;300;300;300;0
4378;28/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;01/08/2022;300;300;300;0
4377;28/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;01/08/2022;300;300;300;0
4376;28/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;01/08/2022;300;300;300;0
4374;28/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;01/08/2022;300;300;300;0
4360;28/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339036 - Outros Serviços de Terceiros - Pessoa Física;01/08/2022;4.000,00;4.000,00;4.000,00;0
4353;28/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;01/08/2022;237,72;237,72;237,72;0
4351;28/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;01/08/2022;300;300;300;0
4350;28/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;01/08/2022;300;300;300;0
4348;28/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;01/08/2022;300;300;300;0
4343;28/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;01/08/2022;300;300;300;0
4333;28/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;01/08/2022;300;300;300;0
4329;28/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;01/08/2022;300;300;300;0
4327;28/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;01/08/2022;300;300;300;0
4326;28/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;01/08/2022;300;300;300;0
4323;28/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;01/08/2022;300;300;300;0
4322;28/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;01/08/2022;200;200;200;0
4320;28/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;01/08/2022;300;300;300;0
4319;28/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;01/08/2022;300;300;300;0
4317;28/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;01/08/2022;300;300;300;0
4283;28/07/2022;02090 - Secretaria Municipal de Educação;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/07/2022;214,18;214,18;214,18;0
4282;28/07/2022;02090 - Secretaria Municipal de Educação;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/07/2022;214,18;214,18;214,18;0
4281;28/07/2022;02090 - Secretaria Municipal de Educação;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/07/2022;214,18;214,18;214,18;0
4280;28/07/2022;02090 - Secretaria Municipal de Educação;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/07/2022;214,18;214,18;214,18;0
4279;28/07/2022;02090 - Secretaria Municipal de Educação;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/07/2022;207,34;207,34;207,34;0
4277;28/07/2022;02070 - Secretaria Municipal de Infra-Estrutura;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/07/2022;10.325,00;0;0;0
4271;28/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339014 - Diárias - Civil;28/07/2022;150;150;150;0
4270;28/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339014 - Diárias - Civil;28/07/2022;150;150;150;0
4293;27/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;01/08/2022;2.515,00;2.515,00;2.515,00;0
4292;27/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;01/08/2022;300;300;300;0
4291;27/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;01/08/2022;300;300;300;0
4290;27/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;01/08/2022;250;250;250;0
4289;27/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;01/08/2022;207,43;207,43;207,43;0
4288;27/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;29/07/2022;249,72;249,72;249,72;0
4287;27/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;29/07/2022;264,25;264,25;264,25;0
4286;27/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;29/07/2022;236,62;236,62;236,62;0
4285;27/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;29/07/2022;300;300;300;0
4284;27/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/07/2022;158;158;158;0
4269;27/07/2022;02170 - Secretaria Municipal de Cultura e Turismo;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;28/07/2022;3.400,00;3.400,00;3.400,00;0
4268;27/07/2022;02030 - Secretaria Municipal de Administração;339030 - Material de Consumo;28/07/2022;586;586;586;0
4267;27/07/2022;02090 - Secretaria Municipal de Educação;339030 - Material de Consumo;28/07/2022;172;172;172;0
4266;27/07/2022;02090 - Secretaria Municipal de Educação;339036 - Outros Serviços de Terceiros - Pessoa Física;28/07/2022;48,48;0;0;48,48
4265;27/07/2022;02020 - Procuradoria Geral do Município;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;28/07/2022;403;0;0;403
4264;27/07/2022;02090 - Secretaria Municipal de Educação;339036 - Outros Serviços de Terceiros - Pessoa Física;28/07/2022;48,48;48,48;48,48;0
4263;27/07/2022;02020 - Procuradoria Geral do Município;339030 - Material de Consumo;28/07/2022;325;325;325;0
4262;27/07/2022;02180 - Secretaria Municipal de Políticas Públicas para as Mulheres;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;28/07/2022;1.300,00;959,22;959,22;0
4261;27/07/2022;02030 - Secretaria Municipal de Administração;339030 - Material de Consumo;28/07/2022;86;86;86;0
4260;27/07/2022;02030 - Secretaria Municipal de Administração;339030 - Material de Consumo;28/07/2022;304;304;304;0
4259;27/07/2022;02050 - Secretaria Municipal de Planejamento;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;27/07/2022;88,78;88,78;88,78;0
4275;26/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;29/07/2022;300;300;300;0
4258;26/07/2022;02170 - Secretaria Municipal de Cultura e Turismo;339014 - Diárias - Civil;27/07/2022;520;520;520;0
4257;26/07/2022;02050 - Secretaria Municipal de Planejamento;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;27/07/2022;88,78;88,78;88,78;0
4256;26/07/2022;02050 - Secretaria Municipal de Planejamento;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;27/07/2022;233,94;233,94;233,94;0
4255;26/07/2022;02090 - Secretaria Municipal de Educação;339092 - Despesas de Exercícios Anteriores;27/07/2022;105,4;105,4;105,4;0
4252;25/07/2022;02090 - Secretaria Municipal de Educação;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;26/07/2022;17.595,00;17.595,00;17.595,00;0
4251;25/07/2022;02180 - Secretaria Municipal de Políticas Públicas para as Mulheres;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;26/07/2022;3.275,00;3.275,00;3.275,00;0
4250;25/07/2022;02050 - Secretaria Municipal de Planejamento;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;26/07/2022;3.275,00;3.275,00;3.275,00;0
4249;25/07/2022;02190 - Secretaria Municipal de Meio Ambiente;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;26/07/2022;6.550,00;6.550,00;6.550,00;0
4248;25/07/2022;02120 - Secretaria Municipal do Desenvolvimento Rural e Recursos Hídricos;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;26/07/2022;6.550,00;6.550,00;6.550,00;0
4247;25/07/2022;02090 - Secretaria Municipal de Educação;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;26/07/2022;19.550,00;19.550,00;19.550,00;0
4246;25/07/2022;02030 - Secretaria Municipal de Administração;339030 - Material de Consumo;26/07/2022;1.395,00;0;0;1.395,00
4245;25/07/2022;02010 - Secretaria de Governo e Articulação Política;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;26/07/2022;13.325,00;0;0;0
4244;25/07/2022;02030 - Secretaria Municipal de Administração;339030 - Material de Consumo;26/07/2022;1.078,65;1.078,65;1.078,65;0
4241;25/07/2022;02030 - Secretaria Municipal de Administração;339030 - Material de Consumo;26/07/2022;402,17;402,17;402,17;0
4239;25/07/2022;02030 - Secretaria Municipal de Administração;339030 - Material de Consumo;26/07/2022;206,92;206,92;206,92;0
4237;25/07/2022;02190 - Secretaria Municipal de Meio Ambiente;339014 - Diárias - Civil;26/07/2022;320;320;320;0
4236;25/07/2022;02090 - Secretaria Municipal de Educação;339014 - Diárias - Civil;26/07/2022;460;460;460;0
4234;25/07/2022;02090 - Secretaria Municipal de Educação;339014 - Diárias - Civil;26/07/2022;460;460;460;0
4233;25/07/2022;02020 - Procuradoria Geral do Município;339091 - Sentenças Judiciais;26/07/2022;3.924,31;3.924,31;3.924,31;0
4228;25/07/2022;02020 - Procuradoria Geral do Município;339091 - Sentenças Judiciais;26/07/2022;588,65;588,65;588,65;0
40243;22/07/2022;02140 - Fundo Municipal de Assistência Social;449052 - Equipamentos e Material Permanente;29/07/2022;131.000,00;0;0;0
40242;22/07/2022;02140 - Fundo Municipal de Assistência Social;339036 - Outros Serviços de Terceiros - Pessoa Física;28/07/2022;400;400;400;0
40241;22/07/2022;02140 - Fundo Municipal de Assistência Social;339030 - Material de Consumo;27/07/2022;251;0;0;251
40240;22/07/2022;02140 - Fundo Municipal de Assistência Social;339030 - Material de Consumo;27/07/2022;79;0;0;79
40239;22/07/2022;02140 - Fundo Municipal de Assistência Social;339030 - Material de Consumo;27/07/2022;158;0;0;158
40238;22/07/2022;02140 - Fundo Municipal de Assistência Social;339030 - Material de Consumo;27/07/2022;2.719,50;0;0;2.719,50
40237;22/07/2022;02140 - Fundo Municipal de Assistência Social;339030 - Material de Consumo;26/07/2022;19.842,28;0;0;19.842,28
4278;22/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;449052 - Equipamentos e Material Permanente;29/07/2022;97.500,00;0;0;0
4276;22/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;29/07/2022;400;400;400;0
4274;22/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;335043 - Subvenções Sociais;29/07/2022;2.000,00;2.000,00;2.000,00;0
4273;22/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;28/07/2022;270,15;270,15;270,15;0
4272;22/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;28/07/2022;300;300;300;0
4254;22/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;27/07/2022;2.079,00;0;0;0
4253;22/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339030 - Material de Consumo;27/07/2022;6.872,67;0;0;6.872,67
4226;22/07/2022;02030 - Secretaria Municipal de Administração;319113 - Contribuições Patronais;26/07/2022;3.000,00;3.000,00;3.000,00;0
4201;22/07/2022;02040 - Secretaria Municipal da Fazenda Pública;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;26/07/2022;17.400,00;8.700,00;8.700,00;8.700,00
4200;22/07/2022;02010 - Secretaria de Governo e Articulação Política;339030 - Material de Consumo;26/07/2022;782,78;782,78;782,78;0
4199;22/07/2022;02010 - Secretaria de Governo e Articulação Política;339030 - Material de Consumo;26/07/2022;128;0;0;128
4198;22/07/2022;02010 - Secretaria de Governo e Articulação Política;339030 - Material de Consumo;26/07/2022;399,3;399,3;0;399,3
4197;22/07/2022;02010 - Secretaria de Governo e Articulação Política;339030 - Material de Consumo;26/07/2022;95;95;0;95
4196;22/07/2022;02010 - Secretaria de Governo e Articulação Política;339030 - Material de Consumo;26/07/2022;1.069,99;1.069,99;0;1.069,99
4195;22/07/2022;02010 - Secretaria de Governo e Articulação Política;339030 - Material de Consumo;26/07/2022;786,45;786,45;786,45;0
4194;22/07/2022;02090 - Secretaria Municipal de Educação;339036 - Outros Serviços de Terceiros - Pessoa Física;26/07/2022;16.600,00;16.600,00;12.000,00;4.600,00
4193;22/07/2022;02030 - Secretaria Municipal de Administração;339030 - Material de Consumo;26/07/2022;12,24;0;0;12,24
4192;22/07/2022;02030 - Secretaria Municipal de Administração;339030 - Material de Consumo;26/07/2022;12,24;0;0;12,24
4191;22/07/2022;02020 - Procuradoria Geral do Município;339091 - Sentenças Judiciais;26/07/2022;13.360,86;13.360,86;13.360,86;0
4175;22/07/2022;02070 - Secretaria Municipal de Infra-Estrutura;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;26/07/2022;320.408,12;320.408,12;320.408,12;0
4243;21/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;26/07/2022;300;300;300;0
4242;21/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;26/07/2022;300;300;300;0
4240;21/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;26/07/2022;300;300;300;0
4238;21/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;26/07/2022;400;400;400;0
4235;21/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;26/07/2022;300;300;300;0
4232;21/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;26/07/2022;300;300;300;0
4231;21/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;26/07/2022;300;300;300;0
4230;21/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;26/07/2022;300;300;300;0
4229;21/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;26/07/2022;300;300;300;0
4227;21/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;26/07/2022;100;100;100;0
4225;21/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;26/07/2022;300;300;300;0
4224;21/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;26/07/2022;300;300;300;0
4223;21/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;26/07/2022;300;300;300;0
4222;21/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;26/07/2022;400;400;400;0
4221;21/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;26/07/2022;300;300;300;0
4220;21/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;26/07/2022;245,98;245,98;245,98;0
4219;21/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;26/07/2022;150;150;150;0
4218;21/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;26/07/2022;150;150;150;0
4217;21/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;26/07/2022;467,67;467,67;467,67;0
4216;21/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;26/07/2022;300;300;300;0
4215;21/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;26/07/2022;300;300;300;0
4214;21/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;26/07/2022;300;300;300;0
4213;21/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;26/07/2022;300;300;300;0
4212;21/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;26/07/2022;350;350;350;0
4211;21/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;26/07/2022;300;300;300;0
4210;21/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;26/07/2022;400;400;400;0
4209;21/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;26/07/2022;300;300;300;0
4208;21/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;26/07/2022;300;300;300;0
4207;21/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;26/07/2022;300;300;300;0
4206;21/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;26/07/2022;250;250;250;0
4205;21/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;26/07/2022;300;300;300;0
4204;21/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;26/07/2022;300;300;300;0
4203;21/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;26/07/2022;122,75;122,75;122,75;0
4202;21/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339093 - Indenizações e Restituições;26/07/2022;9.900,00;9.900,00;9.900,00;0
4167;21/07/2022;02030 - Secretaria Municipal de Administração;339014 - Diárias - Civil;26/07/2022;260;260;260;0
4164;21/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339014 - Diárias - Civil;26/07/2022;320;320;320;0
4160;21/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339014 - Diárias - Civil;26/07/2022;320;320;320;0
4147;21/07/2022;02090 - Secretaria Municipal de Educação;449051 - Obras e Instalações;26/07/2022;138.899,87;138.899,87;138.899,87;0
4145;21/07/2022;02090 - Secretaria Municipal de Educação;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;26/07/2022;1.969,10;1.969,10;1.969,10;0
4144;21/07/2022;02090 - Secretaria Municipal de Educação;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;26/07/2022;1.020,96;1.020,96;1.020,96;0
4143;21/07/2022;02180 - Secretaria Municipal de Políticas Públicas para as Mulheres;339030 - Material de Consumo;26/07/2022;3.529,40;0;0;3.529,40
4142;21/07/2022;02180 - Secretaria Municipal de Políticas Públicas para as Mulheres;339036 - Outros Serviços de Terceiros - Pessoa Física;26/07/2022;2.000,00;2.000,00;2.000,00;0
4141;21/07/2022;02180 - Secretaria Municipal de Políticas Públicas para as Mulheres;339036 - Outros Serviços de Terceiros - Pessoa Física;26/07/2022;3.000,00;3.000,00;3.000,00;0
4190;20/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;26/07/2022;300;300;300;0
4189;20/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;26/07/2022;300;300;300;0
4188;20/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;26/07/2022;300;300;300;0
4187;20/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;26/07/2022;300;300;300;0
4186;20/07/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;26/07/2022;300;300;300;0
