NUMERO;DATA;ORGAO;DESPESA;DATA INCLUSAO;VALOR;LIQUIDADO;PAGO;SALDO
1157;30/06/2022;02130 - Fundo Municipal de Saúde;319004 - Contratação por Tempo Determinado;18/07/2022;13.065,56;13.065,56;13.065,56;0
1156;30/06/2022;02130 - Fundo Municipal de Saúde;319004 - Contratação por Tempo Determinado;18/07/2022;127.326,18;127.326,18;127.326,18;0
1155;30/06/2022;02130 - Fundo Municipal de Saúde;319004 - Contratação por Tempo Determinado;18/07/2022;9.117,00;9.117,00;9.117,00;0
1154;30/06/2022;02130 - Fundo Municipal de Saúde;319004 - Contratação por Tempo Determinado;18/07/2022;87.788,56;87.788,56;87.788,56;0
1153;30/06/2022;02130 - Fundo Municipal de Saúde;319004 - Contratação por Tempo Determinado;18/07/2022;2.424,00;2.424,00;2.424,00;0
1152;30/06/2022;02130 - Fundo Municipal de Saúde;319004 - Contratação por Tempo Determinado;18/07/2022;22.523,04;22.523,04;22.523,04;0
1151;30/06/2022;02130 - Fundo Municipal de Saúde;319004 - Contratação por Tempo Determinado;18/07/2022;205.677,03;205.677,03;205.677,03;0
1150;30/06/2022;02130 - Fundo Municipal de Saúde;319004 - Contratação por Tempo Determinado;18/07/2022;49.061,56;49.061,56;49.061,56;0
1149;30/06/2022;02130 - Fundo Municipal de Saúde;319004 - Contratação por Tempo Determinado;18/07/2022;427.299,78;427.299,78;427.299,78;0
1148;30/06/2022;02130 - Fundo Municipal de Saúde;319004 - Contratação por Tempo Determinado;18/07/2022;88.115,56;88.115,56;88.115,56;0
1147;30/06/2022;02130 - Fundo Municipal de Saúde;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;18/07/2022;181.450,84;181.450,84;181.450,84;0
1146;30/06/2022;02130 - Fundo Municipal de Saúde;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;18/07/2022;5.674,74;5.674,74;5.674,74;0
1145;30/06/2022;02130 - Fundo Municipal de Saúde;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;18/07/2022;5.814,80;5.814,80;5.814,80;0
1144;30/06/2022;02130 - Fundo Municipal de Saúde;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;18/07/2022;13.328,92;13.328,92;13.328,92;0
1143;30/06/2022;02130 - Fundo Municipal de Saúde;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;18/07/2022;358.267,04;358.267,04;358.267,04;0
1142;30/06/2022;02130 - Fundo Municipal de Saúde;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;01/07/2022;387.589,05;387.589,05;387.589,05;0
1141;30/06/2022;02130 - Fundo Municipal de Saúde;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;01/07/2022;117.417,36;117.417,36;117.417,36;0
1140;30/06/2022;02130 - Fundo Municipal de Saúde;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;01/07/2022;37.413,79;37.413,79;37.413,79;0
1139;30/06/2022;02130 - Fundo Municipal de Saúde;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;01/07/2022;45.606,73;45.606,73;45.606,73;0
1138;30/06/2022;02130 - Fundo Municipal de Saúde;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;01/07/2022;11.313,14;11.313,14;11.313,14;0
1137;30/06/2022;02130 - Fundo Municipal de Saúde;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;01/07/2022;6.709,46;6.709,46;6.709,46;0
1136;30/06/2022;02130 - Fundo Municipal de Saúde;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;01/07/2022;23.733,87;23.733,87;23.733,87;0
1135;30/06/2022;02130 - Fundo Municipal de Saúde;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;01/07/2022;26.977,33;26.977,33;26.977,33;0
1134;30/06/2022;02130 - Fundo Municipal de Saúde;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;01/07/2022;44.390,64;44.390,64;44.390,64;0
1133;30/06/2022;02130 - Fundo Municipal de Saúde;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;01/07/2022;9.567,48;9.567,48;9.567,48;0
1132;30/06/2022;02130 - Fundo Municipal de Saúde;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;01/07/2022;209.563,30;209.563,30;209.563,30;0
1131;30/06/2022;02130 - Fundo Municipal de Saúde;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;01/07/2022;246.973,72;246.973,72;246.973,72;0
1130;30/06/2022;02130 - Fundo Municipal de Saúde;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;01/07/2022;145.129,88;145.129,88;145.129,88;0
1129;29/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;01/07/2022;20.705,02;20.705,02;20.705,02;0
1128;29/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;01/07/2022;3.100,00;3.100,00;3.100,00;0
1127;29/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;01/07/2022;20.000,00;20.000,00;20.000,00;0
1126;29/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;01/07/2022;20.000,00;20.000,00;20.000,00;0
1125;29/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;01/07/2022;807,97;807,97;807,97;0
1124;29/06/2022;02130 - Fundo Municipal de Saúde;339030 - Material de Consumo;01/07/2022;44.052,04;44.052,04;44.052,04;0
1123;29/06/2022;02130 - Fundo Municipal de Saúde;339030 - Material de Consumo;01/07/2022;3.132,80;3.132,80;3.132,80;0
1122;29/06/2022;02130 - Fundo Municipal de Saúde;339030 - Material de Consumo;01/07/2022;16.291,73;16.291,73;16.291,73;0
1121;29/06/2022;02130 - Fundo Municipal de Saúde;339030 - Material de Consumo;01/07/2022;20.343,82;20.343,82;20.343,82;0
1120;29/06/2022;02130 - Fundo Municipal de Saúde;339030 - Material de Consumo;01/07/2022;22.798,19;22.798,19;22.798,19;0
1119;29/06/2022;02130 - Fundo Municipal de Saúde;339030 - Material de Consumo;01/07/2022;48.263,44;48.263,44;48.263,44;0
1118;29/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;01/07/2022;134.948,63;134.948,63;134.948,63;0
1117;29/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;01/07/2022;159.845,68;159.845,68;159.845,68;0
1116;29/06/2022;02130 - Fundo Municipal de Saúde;449051 - Obras e Instalações;01/07/2022;3.823,47;3.823,47;3.823,47;0
1115;29/06/2022;02130 - Fundo Municipal de Saúde;339014 - Diárias - Civil;01/07/2022;230;230;230;0
1114;29/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;01/07/2022;4.591,00;4.591,00;4.591,00;0
1113;29/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;01/07/2022;2.161,00;2.161,00;2.161,00;0
1112;28/06/2022;02130 - Fundo Municipal de Saúde;339030 - Material de Consumo;01/07/2022;386.983,90;386.983,90;386.983,90;0
1111;28/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;01/07/2022;5.000,00;5.000,00;5.000,00;0
1110;28/06/2022;02130 - Fundo Municipal de Saúde;339036 - Outros Serviços de Terceiros - Pessoa Física;01/07/2022;6.000,00;6.000,00;6.000,00;0
1109;28/06/2022;02130 - Fundo Municipal de Saúde;339030 - Material de Consumo;01/07/2022;90.695,02;90.695,02;90.695,02;0
1108;28/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;01/07/2022;400;400;400;0
1107;28/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;01/07/2022;800;800;800;0
1106;28/06/2022;02130 - Fundo Municipal de Saúde;339036 - Outros Serviços de Terceiros - Pessoa Física;01/07/2022;6.400,00;6.400,00;6.400,00;0
1105;28/06/2022;02130 - Fundo Municipal de Saúde;339030 - Material de Consumo;01/07/2022;300.059,52;300.059,52;160.000,00;140.059,52
1104;28/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;01/07/2022;236,4;236,4;236,4;0
1094;28/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;01/07/2022;2.022,00;2.022,00;0;2.022,00
1093;28/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;01/07/2022;22.450,00;22.450,00;22.450,00;0
1092;28/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;01/07/2022;2.000,00;2.000,00;2.000,00;0
1091;28/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;01/07/2022;2.000,00;2.000,00;2.000,00;0
1090;28/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;01/07/2022;3.700,00;3.700,00;3.700,00;0
1089;27/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;01/07/2022;431,06;431,06;431,06;0
1088;27/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;01/07/2022;44,03;44,03;44,03;0
1087;27/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;01/07/2022;122,59;122,59;122,59;0
1086;27/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;01/07/2022;196,3;196,3;196,3;0
1085;27/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;01/07/2022;4.000,00;4.000,00;4.000,00;0
1084;27/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;01/07/2022;140,57;140,57;140,57;0
1083;27/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;01/07/2022;158,5;158,5;158,5;0
1082;27/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;01/07/2022;110,78;110,78;110,78;0
1081;27/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;01/07/2022;149,26;149,26;149,26;0
1080;27/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;01/07/2022;451,55;451,55;451,55;0
1079;27/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;28/06/2022;268,5;268,5;268,5;0
1078;27/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;28/06/2022;673,16;673,16;673,16;0
1077;27/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;28/06/2022;1.440,00;1.440,00;1.440,00;0
1076;23/06/2022;02130 - Fundo Municipal de Saúde;339036 - Outros Serviços de Terceiros - Pessoa Física;28/06/2022;9.990,00;9.990,00;9.990,00;0
1075;23/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;28/06/2022;490;490;490;0
1074;23/06/2022;02130 - Fundo Municipal de Saúde;339030 - Material de Consumo;28/06/2022;13.170,00;13.170,00;13.170,00;0
1073;23/06/2022;02130 - Fundo Municipal de Saúde;319013 - Obrigações Patronais;28/06/2022;157.414,56;0;0;0
1072;23/06/2022;02130 - Fundo Municipal de Saúde;339030 - Material de Consumo;28/06/2022;14.040,00;14.040,00;14.040,00;0
1071;23/06/2022;02130 - Fundo Municipal de Saúde;339030 - Material de Consumo;28/06/2022;2.090,00;2.090,00;2.090,00;0
1070;23/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;28/06/2022;2.022,00;2.022,00;2.022,00;0
1069;23/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;28/06/2022;2.022,00;2.022,00;2.022,00;0
1068;23/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;28/06/2022;5.200,00;5.200,00;5.096,00;104
1067;23/06/2022;02130 - Fundo Municipal de Saúde;339030 - Material de Consumo;28/06/2022;11.264,50;11.264,50;11.264,50;0
1066;23/06/2022;02130 - Fundo Municipal de Saúde;339030 - Material de Consumo;28/06/2022;8.360,00;8.360,00;8.360,00;0
1065;22/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;28/06/2022;290,9;290,9;290,9;0
1064;22/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;28/06/2022;62,06;62,06;62,06;0
1063;22/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;28/06/2022;389,3;389,3;389,3;0
1062;22/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;28/06/2022;79,25;79,25;79,25;0
1061;22/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;28/06/2022;17.499,43;17.499,43;17.499,43;0
1060;22/06/2022;02130 - Fundo Municipal de Saúde;339036 - Outros Serviços de Terceiros - Pessoa Física;28/06/2022;3.000,00;3.000,00;3.000,00;0
1059;22/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;28/06/2022;1.126,95;1.126,95;1.126,95;0
1058;22/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;28/06/2022;763,21;763,21;763,21;0
1057;22/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;28/06/2022;7.000,00;7.000,00;7.000,00;0
1056;22/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;28/06/2022;104.731,77;104.731,77;0;104.731,77
1055;22/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;28/06/2022;72.633,24;72.633,24;72.633,24;0
1054;22/06/2022;02130 - Fundo Municipal de Saúde;339047 - Obrigações Tributárias e Contributivas;28/06/2022;683,04;683,04;683,04;0
1053;22/06/2022;02130 - Fundo Municipal de Saúde;339047 - Obrigações Tributárias e Contributivas;28/06/2022;480,72;480,72;480,72;0
1052;22/06/2022;02130 - Fundo Municipal de Saúde;339047 - Obrigações Tributárias e Contributivas;28/06/2022;348,27;348,27;348,27;0
1103;21/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;01/07/2022;16.921,25;16.921,25;16.921,25;0
1102;21/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;01/07/2022;16.921,23;16.921,23;16.921,23;0
1101;21/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;01/07/2022;16.921,23;16.921,23;16.921,23;0
1100;21/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;01/07/2022;16.921,23;16.921,23;16.921,23;0
1099;21/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;01/07/2022;16.921,23;16.921,23;16.921,23;0
1098;21/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;01/07/2022;16.921,23;16.921,23;16.921,23;0
1097;21/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;01/07/2022;16.921,23;16.921,23;16.921,23;0
1096;21/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;01/07/2022;16.921,23;16.921,23;16.921,23;0
1095;21/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;01/07/2022;16.921,23;16.921,23;16.921,23;0
1051;21/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;28/06/2022;17.500,00;17.500,00;17.500,00;0
1050;21/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;28/06/2022;16.921,23;143.830,47;16.921,23;0
1049;21/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;28/06/2022;10.000,00;10.000,00;10.000,00;0
1048;21/06/2022;02130 - Fundo Municipal de Saúde;449051 - Obras e Instalações;28/06/2022;24.306,86;24.306,86;0;24.306,86
1047;21/06/2022;02130 - Fundo Municipal de Saúde;339036 - Outros Serviços de Terceiros - Pessoa Física;28/06/2022;3.026,66;3.026,66;3.026,66;0
1046;21/06/2022;02130 - Fundo Municipal de Saúde;339036 - Outros Serviços de Terceiros - Pessoa Física;28/06/2022;4.100,00;4.100,00;4.100,00;0
1045;21/06/2022;02130 - Fundo Municipal de Saúde;339036 - Outros Serviços de Terceiros - Pessoa Física;28/06/2022;8.000,00;8.000,00;8.000,00;0
1044;21/06/2022;02130 - Fundo Municipal de Saúde;339036 - Outros Serviços de Terceiros - Pessoa Física;28/06/2022;1.700,00;1.700,00;1.700,00;0
1043;21/06/2022;02130 - Fundo Municipal de Saúde;339036 - Outros Serviços de Terceiros - Pessoa Física;28/06/2022;1.700,00;1.700,00;1.700,00;0
1042;21/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;28/06/2022;78.612,68;78.612,68;78.612,68;0
1041;21/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;28/06/2022;81.568,13;81.568,13;81.568,13;0
1040;21/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;28/06/2022;114;114;114;0
1039;20/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;28/06/2022;4.591,00;0;0;0
1038;20/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;28/06/2022;2.161,00;0;0;0
1037;20/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;28/06/2022;3.977,25;3.977,25;3.977,25;0
1036;20/06/2022;02130 - Fundo Municipal de Saúde;339036 - Outros Serviços de Terceiros - Pessoa Física;28/06/2022;5.400,00;5.400,00;5.400,00;0
1035;20/06/2022;02130 - Fundo Municipal de Saúde;339036 - Outros Serviços de Terceiros - Pessoa Física;18/07/2022;6.000,00;6.000,00;6.000,00;0
1034;20/06/2022;02130 - Fundo Municipal de Saúde;339036 - Outros Serviços de Terceiros - Pessoa Física;28/06/2022;6.000,00;6.000,00;6.000,00;0
1033;20/06/2022;02130 - Fundo Municipal de Saúde;339036 - Outros Serviços de Terceiros - Pessoa Física;28/06/2022;6.000,00;6.000,00;6.000,00;0
1032;20/06/2022;02130 - Fundo Municipal de Saúde;339036 - Outros Serviços de Terceiros - Pessoa Física;28/06/2022;6.000,00;6.000,00;6.000,00;0
1031;20/06/2022;02130 - Fundo Municipal de Saúde;339036 - Outros Serviços de Terceiros - Pessoa Física;28/06/2022;6.000,00;6.000,00;6.000,00;0
1030;20/06/2022;02130 - Fundo Municipal de Saúde;339036 - Outros Serviços de Terceiros - Pessoa Física;28/06/2022;6.000,00;6.000,00;6.000,00;0
1029;20/06/2022;02130 - Fundo Municipal de Saúde;339030 - Material de Consumo;28/06/2022;26.526,00;26.526,00;26.526,00;0
1028;20/06/2022;02130 - Fundo Municipal de Saúde;339030 - Material de Consumo;28/06/2022;4.400,00;4.400,00;0;4.400,00
1027;20/06/2022;02130 - Fundo Municipal de Saúde;339093 - Indenizações e Restituições;28/06/2022;1.500,00;1.500,00;1.500,00;0
1026;20/06/2022;02130 - Fundo Municipal de Saúde;339093 - Indenizações e Restituições;28/06/2022;1.500,00;1.500,00;1.500,00;0
1025;20/06/2022;02130 - Fundo Municipal de Saúde;339093 - Indenizações e Restituições;28/06/2022;1.500,00;1.500,00;1.500,00;0
1024;20/06/2022;02130 - Fundo Municipal de Saúde;339093 - Indenizações e Restituições;28/06/2022;1.500,00;1.500,00;1.500,00;0
1023;20/06/2022;02130 - Fundo Municipal de Saúde;339093 - Indenizações e Restituições;28/06/2022;1.500,00;1.500,00;1.500,00;0
1022;20/06/2022;02130 - Fundo Municipal de Saúde;339093 - Indenizações e Restituições;28/06/2022;1.500,00;1.500,00;1.500,00;0
1021;20/06/2022;02130 - Fundo Municipal de Saúde;339093 - Indenizações e Restituições;28/06/2022;1.500,00;1.500,00;1.500,00;0
1020;20/06/2022;02130 - Fundo Municipal de Saúde;339030 - Material de Consumo;28/06/2022;388.339,00;388.339,00;388.339,00;0
1019;20/06/2022;02130 - Fundo Municipal de Saúde;339093 - Indenizações e Restituições;28/06/2022;1.500,00;1.500,00;1.500,00;0
1018;20/06/2022;02130 - Fundo Municipal de Saúde;339030 - Material de Consumo;28/06/2022;183.860,50;0;0;0
1017;20/06/2022;02130 - Fundo Municipal de Saúde;339030 - Material de Consumo;28/06/2022;83.018,00;0;0;0
1016;20/06/2022;02130 - Fundo Municipal de Saúde;339030 - Material de Consumo;28/06/2022;5.210,49;5.210,49;5.210,49;0
1015;20/06/2022;02130 - Fundo Municipal de Saúde;339030 - Material de Consumo;28/06/2022;4.608,56;4.608,56;4.608,56;0
1014;20/06/2022;02130 - Fundo Municipal de Saúde;339030 - Material de Consumo;28/06/2022;22.809,73;22.809,73;22.809,73;0
1013;20/06/2022;02130 - Fundo Municipal de Saúde;339030 - Material de Consumo;28/06/2022;18.467,09;18.467,09;18.467,09;0
1012;20/06/2022;02130 - Fundo Municipal de Saúde;339030 - Material de Consumo;28/06/2022;53.646,81;53.646,81;53.646,81;0
1011;17/06/2022;02130 - Fundo Municipal de Saúde;339036 - Outros Serviços de Terceiros - Pessoa Física;28/06/2022;6.470,00;6.470,00;6.470,00;0
1010;17/06/2022;02130 - Fundo Municipal de Saúde;339036 - Outros Serviços de Terceiros - Pessoa Física;28/06/2022;6.920,00;6.920,00;6.920,00;0
1009;17/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;28/06/2022;900;900;900;0
1008;17/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;28/06/2022;614,72;614,72;614,72;0
1007;17/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;28/06/2022;6.250,00;0;0;0
1006;17/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;18/07/2022;526;526;526;0
1005;17/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;18/07/2022;2.660,00;2.660,00;2.660,00;0
1004;17/06/2022;02130 - Fundo Municipal de Saúde;339030 - Material de Consumo;28/06/2022;3.770,00;3.770,00;3.770,00;0
1003;17/06/2022;02130 - Fundo Municipal de Saúde;339030 - Material de Consumo;28/06/2022;2.600,00;2.600,00;2.600,00;0
1002;17/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;18/07/2022;4.769,00;4.769,00;4.769,00;0
1001;17/06/2022;02130 - Fundo Municipal de Saúde;339030 - Material de Consumo;28/06/2022;207.098,88;181.874,18;181.874,18;0
1000;17/06/2022;02130 - Fundo Municipal de Saúde;339030 - Material de Consumo;28/06/2022;10.506,41;10.506,41;10.506,41;0
1295;15/06/2022;02130 - Fundo Municipal de Saúde;319013 - Obrigações Patronais;28/07/2022;157.414,56;157.414,56;157.414,56;0
999;15/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;28/06/2022;3.250,00;3.250,00;3.250,00;0
998;15/06/2022;02130 - Fundo Municipal de Saúde;339036 - Outros Serviços de Terceiros - Pessoa Física;28/06/2022;2.000,00;2.000,00;2.000,00;0
997;15/06/2022;02130 - Fundo Municipal de Saúde;339036 - Outros Serviços de Terceiros - Pessoa Física;28/06/2022;1.500,00;1.500,00;1.500,00;0
996;15/06/2022;02130 - Fundo Municipal de Saúde;339036 - Outros Serviços de Terceiros - Pessoa Física;28/06/2022;4.500,00;4.500,00;4.500,00;0
995;15/06/2022;02130 - Fundo Municipal de Saúde;339036 - Outros Serviços de Terceiros - Pessoa Física;28/06/2022;2.700,00;2.700,00;2.700,00;0
994;15/06/2022;02130 - Fundo Municipal de Saúde;339036 - Outros Serviços de Terceiros - Pessoa Física;28/06/2022;5.000,00;5.000,00;5.000,00;0
993;15/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;28/06/2022;7.000,00;7.000,00;7.000,00;0
992;15/06/2022;02130 - Fundo Municipal de Saúde;339030 - Material de Consumo;28/06/2022;1.420,00;1.420,00;0;1.420,00
991;15/06/2022;02130 - Fundo Municipal de Saúde;339030 - Material de Consumo;28/06/2022;19.270,00;19.270,00;0;19.270,00
965;14/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;28/06/2022;3.250,00;3.250,00;3.250,00;0
964;14/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;28/06/2022;3.250,00;3.250,00;3.250,00;0
961;14/06/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;28/06/2022;2.000,00;2.000,00;2.000,00;0
960;14/06/2022;02130 - Fundo Municipal de Saúde;449052 - Equipamentos e Material Permanente;28/06/2022;15.207,00;15.207,00;15.207,00;0
959;10/06/2022;02130 - Fundo Municipal de Saúde;449051 - Obras e Instalações;28/06/2022;2.671,46;2.671,46;2.671,46;0
958;10/06/2022;02130 - Fundo Municipal de Saúde;449051 - Obras e Instalações;28/06/2022;5.685,17;5.685,17;5.685,17;0
957;10/06/2022;02130 - Fundo Municipal de Saúde;449051 - Obras e Instalações;28/06/2022;4.957,96;4.957,96;4.957,96;0
956;10/06/2022;02130 - Fundo Municipal de Saúde;339030 - Material de Consumo;28/06/2022;18.467,09;0;0;0
955;10/06/2022;02130 - Fundo Municipal de Saúde;339030 - Material de Consumo;28/06/2022;22.809,73;0;0;0
954;10/06/2022;02130 - Fundo Municipal de Saúde;339030 - Material de Consumo;28/06/2022;5.210,49;0;0;0
953;10/06/2022;02130 - Fundo Municipal de Saúde;449030 - Material de Consumo;28/06/2022;4.608,56;0;0;0
952;10/06/2022;02130 - Fundo Municipal de Saúde;339030 - Material de Consumo;28/06/2022;23.650,97;23.650,97;23.650,97;0
951;10/06/2022;02130 - Fundo Municipal de Saúde;339030 - Material de Consumo;28/06/2022;53.646,81;0;0;0
950;09/06/2022;02130 - Fundo Municipal de Saúde;339047 - Obrigações Tributárias e Contributivas;28/06/2022;400;400;400;0
