NUMERO;DATA;ORGAO;DESPESA;DATA INCLUSAO;VALOR;LIQUIDADO;PAGO;SALDO
375;30/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;01/07/2022;520;520;520;0
374;30/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;01/07/2022;385;385;385;0
373;30/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;01/07/2022;213,18;213,18;213,18;0
372;30/06/2022;02011 - Superintendência Cajazeirense de Trânsito;469071 - Principal da Dívida Contratual Resgatado;01/07/2022;547,02;547,02;547,02;0
371;30/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;01/07/2022;100;100;100;0
370;29/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;01/07/2022;370;370;370;0
369;29/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;01/07/2022;370;370;370;0
368;29/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;01/07/2022;193;193;193;0
367;29/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;01/07/2022;327,5;327,5;327,5;0
366;28/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;29/06/2022;17.030,00;17.030,00;17.030,00;0
365;28/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339036 - Outros Serviços de Terceiros - Pessoa Física;29/06/2022;1.680,00;1.680,00;1.680,00;0
364;28/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;29/06/2022;3.000,00;3.000,00;3.000,00;0
363;27/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339035 - Serviços de Consultoria;28/06/2022;1.400,00;1.400,00;1.400,00;0
362;27/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339014 - Diárias - Civil;28/06/2022;2.575,00;2.575,00;2.575,00;0
361;27/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;28/06/2022;9.500,00;9.500,00;9.500,00;0
360;23/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;27/06/2022;2.144,00;2.144,00;2.144,00;0
359;23/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339036 - Outros Serviços de Terceiros - Pessoa Física;27/06/2022;2.600,00;2.600,00;2.600,00;0
358;22/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;27/06/2022;7.644,60;7.644,60;7.644,60;0
357;22/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;27/06/2022;3.000,00;3.000,00;3.000,00;0
356;20/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;21/06/2022;5.000,00;5.000,00;5.000,00;0
355;20/06/2022;02011 - Superintendência Cajazeirense de Trânsito;319013 - Obrigações Patronais;21/06/2022;26,9;26,9;26,9;0
354;20/06/2022;02011 - Superintendência Cajazeirense de Trânsito;319013 - Obrigações Patronais;21/06/2022;27,64;27,64;27,64;0
353;20/06/2022;02011 - Superintendência Cajazeirense de Trânsito;319013 - Obrigações Patronais;21/06/2022;39,27;39,27;39,27;0
352;20/06/2022;02011 - Superintendência Cajazeirense de Trânsito;319013 - Obrigações Patronais;21/06/2022;4.771,65;4.771,65;4.771,65;0
351;20/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;21/06/2022;200;200;200;0
350;20/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339014 - Diárias - Civil;21/06/2022;1.545,00;1.545,00;1.545,00;0
349;20/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;21/06/2022;3.100,00;3.100,00;3.100,00;0
348;17/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;20/06/2022;345;345;345;0
347;15/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339036 - Outros Serviços de Terceiros - Pessoa Física;17/06/2022;3.200,00;3.200,00;3.200,00;0
346;15/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339014 - Diárias - Civil;17/06/2022;320;320;320;0
345;15/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;17/06/2022;11.945,00;11.945,00;11.945,00;0
344;15/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;17/06/2022;720;720;720;0
343;15/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339035 - Serviços de Consultoria;17/06/2022;2.500,00;2.500,00;2.500,00;0
342;15/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;17/06/2022;8.357,87;8.357,87;8.357,87;0
341;15/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;17/06/2022;960;960;960;0
340;14/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;15/06/2022;910;910;910;0
339;14/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;15/06/2022;410;410;410;0
338;14/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;15/06/2022;3.500,00;3.500,00;3.500,00;0
337;13/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339014 - Diárias - Civil;14/06/2022;640;640;640;0
336;13/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;14/06/2022;213,18;213,18;213,18;0
335;13/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;14/06/2022;4.082,00;4.082,00;4.082,00;0
334;13/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;14/06/2022;9.500,00;9.500,00;9.500,00;0
333;13/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339036 - Outros Serviços de Terceiros - Pessoa Física;14/06/2022;1.400,00;1.400,00;1.400,00;0
332;10/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;13/06/2022;10.029,44;10.029,44;10.029,44;0
331;10/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;13/06/2022;3.400,00;3.400,00;3.400,00;0
330;10/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339036 - Outros Serviços de Terceiros - Pessoa Física;13/06/2022;700;700;700;0
329;10/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;13/06/2022;3.500,00;3.500,00;3.500,00;0
328;10/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;13/06/2022;5.800,00;5.800,00;5.800,00;0
327;07/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;08/06/2022;1.385,00;1.385,00;1.385,00;0
326;07/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;08/06/2022;1.041,00;1.041,00;1.041,00;0
325;07/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;08/06/2022;997;997;997;0
324;07/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;08/06/2022;403;403;403;0
323;07/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;08/06/2022;233,94;233,94;233,94;0
322;07/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;08/06/2022;969,85;969,85;969,85;0
321;06/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;07/06/2022;2.521,00;2.521,00;2.521,00;0
320;06/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;07/06/2022;8.100,00;8.100,00;8.100,00;0
319;06/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;07/06/2022;213,18;213,18;213,18;0
318;03/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;06/06/2022;11.952,63;11.952,63;11.952,63;0
317;03/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;06/06/2022;396;396;396;0
316;03/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;06/06/2022;856,75;856,75;856,75;0
315;03/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;06/06/2022;250;250;250;0
314;03/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;06/06/2022;870,5;870,5;870,5;0
313;03/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;06/06/2022;4.500,00;4.500,00;4.500,00;0
312;02/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;06/06/2022;34.490,00;34.490,00;34.490,00;0
311;02/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;06/06/2022;75.866,55;75.866,55;75.866,55;0
310;02/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;06/06/2022;18.300,00;18.300,00;18.300,00;0
309;01/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;02/06/2022;6.396,96;6.396,96;6.396,96;0
308;01/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;02/06/2022;100;100;100;0
307;01/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;02/06/2022;1.029,00;1.029,00;1.029,00;0
306;01/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;02/06/2022;950;950;950;0
305;01/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;02/06/2022;3.000,00;3.000,00;3.000,00;0
304;01/06/2022;02011 - Superintendência Cajazeirense de Trânsito;469171 - Principal da Dívida Contratual Resgatada;02/06/2022;882,94;882,94;882,94;0
303;31/05/2022;02011 - Superintendência Cajazeirense de Trânsito;469071 - Principal da Dívida Contratual Resgatado;01/06/2022;541,85;541,85;541,85;0
302;31/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;01/06/2022;480;480;480;0
301;31/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339036 - Outros Serviços de Terceiros - Pessoa Física;01/06/2022;250;250;250;0
300;31/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;01/06/2022;1.000,00;1.000,00;1.000,00;0
299;30/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;31/05/2022;940;940;940;0
298;30/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;31/05/2022;327,5;327,5;327,5;0
297;27/05/2022;02011 - Superintendência Cajazeirense de Trânsito;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;30/05/2022;76.827,66;76.827,66;76.827,66;0
296;27/05/2022;02011 - Superintendência Cajazeirense de Trânsito;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;30/05/2022;37.744,32;37.744,32;37.744,32;0
295;27/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;30/05/2022;1.800,00;1.800,00;1.800,00;0
294;27/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339036 - Outros Serviços de Terceiros - Pessoa Física;30/05/2022;920;920;920;0
293;27/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;30/05/2022;3.243,66;3.243,66;3.243,66;0
292;27/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;30/05/2022;2.826,00;2.826,00;2.826,00;0
291;26/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;27/05/2022;700;700;700;0
290;26/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;27/05/2022;442;442;442;0
289;25/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;26/05/2022;3.000,00;0;0;0
288;25/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;26/05/2022;3.100,00;3.100,00;3.100,00;0
287;25/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;26/05/2022;9.500,00;9.500,00;9.500,00;0
286;25/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339036 - Outros Serviços de Terceiros - Pessoa Física;26/05/2022;2.600,00;2.600,00;2.600,00;0
285;24/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;25/05/2022;815;815;815;0
284;24/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;25/05/2022;92,89;92,89;92,89;0
283;24/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;25/05/2022;1.413,06;1.413,06;1.413,06;0
282;24/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;25/05/2022;230,92;230,92;230,92;0
281;23/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;24/05/2022;3.100,00;3.100,00;3.100,00;0
280;20/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;23/05/2022;5.162,00;5.162,00;5.162,00;0
279;20/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339035 - Serviços de Consultoria;23/05/2022;1.400,00;1.400,00;1.400,00;0
278;20/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339035 - Serviços de Consultoria;23/05/2022;1.400,00;1.400,00;1.400,00;0
277;20/05/2022;02011 - Superintendência Cajazeirense de Trânsito;319013 - Obrigações Patronais;23/05/2022;4.771,65;4.771,65;4.771,65;0
276;19/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;20/05/2022;300;300;300;0
275;19/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;20/05/2022;3.000,00;3.000,00;3.000,00;0
274;19/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;20/05/2022;5.000,00;5.000,00;5.000,00;0
273;18/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;19/05/2022;5.833,31;5.833,31;5.833,31;0
272;18/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;19/05/2022;1.750,00;1.750,00;1.750,00;0
271;18/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;19/05/2022;726;726;726;0
270;18/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;19/05/2022;339,68;339,68;339,68;0
269;18/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339035 - Serviços de Consultoria;19/05/2022;2.500,00;2.500,00;2.500,00;0
268;17/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;18/05/2022;12.017,70;12.017,70;12.017,70;0
267;17/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;18/05/2022;659,7;659,7;659,7;0
266;17/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339014 - Diárias - Civil;18/05/2022;460;460;460;0
265;12/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;13/05/2022;233,94;233,94;233,94;0
264;11/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;13/05/2022;194,28;194,28;194,28;0
263;11/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;13/05/2022;241,72;241,72;241,72;0
262;11/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;13/05/2022;114,85;114,85;114,85;0
261;11/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;13/05/2022;3.400,00;3.400,00;3.400,00;0
260;10/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;11/05/2022;420;420;420;0
259;10/05/2022;02011 - Superintendência Cajazeirense de Trânsito;449052 - Equipamentos e Material Permanente;11/05/2022;860;860;860;0
258;10/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339036 - Outros Serviços de Terceiros - Pessoa Física;11/05/2022;840;840;840;0
257;09/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;10/05/2022;3.500,00;3.500,00;3.500,00;0
256;09/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;10/05/2022;8.859,34;8.859,34;8.859,34;0
255;09/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;10/05/2022;800;800;800;0
254;09/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;10/05/2022;650;650;650;0
253;09/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;10/05/2022;100;100;100;0
252;06/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;09/05/2022;327,5;327,5;327,5;0
251;06/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;09/05/2022;11.449,66;11.449,66;11.449,66;0
250;06/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;09/05/2022;396;396;396;0
249;06/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339035 - Serviços de Consultoria;09/05/2022;1.400,00;1.400,00;1.400,00;0
248;06/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339035 - Serviços de Consultoria;09/05/2022;1.400,00;1.400,00;1.400,00;0
247;06/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;09/05/2022;18.300,00;18.300,00;18.300,00;0
246;06/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;09/05/2022;2.500,00;2.500,00;2.500,00;0
245;04/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;05/05/2022;76.193,65;76.193,65;76.193,65;0
244;04/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;05/05/2022;708;708;708;0
243;04/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;05/05/2022;6.396,96;6.396,96;6.396,96;0
242;04/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;05/05/2022;11.742,50;11.742,50;11.742,50;0
241;03/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;04/05/2022;5.162,00;0;0;0
240;03/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;04/05/2022;327,5;327,5;327,5;0
239;03/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339014 - Diárias - Civil;04/05/2022;640;640;640;0
238;03/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339036 - Outros Serviços de Terceiros - Pessoa Física;04/05/2022;150;150;150;0
237;02/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;03/05/2022;841;841;841;0
236;02/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;03/05/2022;1.400,00;1.400,00;1.400,00;0
235;02/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;03/05/2022;1.000,00;1.000,00;1.000,00;0
234;02/05/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;03/05/2022;10.028,50;10.028,50;10.028,50;0
233;29/04/2022;02011 - Superintendência Cajazeirense de Trânsito;469071 - Principal da Dívida Contratual Resgatado;02/05/2022;537,69;537,69;537,69;0
232;29/04/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;02/05/2022;200;200;200;0
231;28/04/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;02/05/2022;1.000,00;1.000,00;1.000,00;0
230;28/04/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;5.500,00;5.500,00;5.500,00;0
229;28/04/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;5.200,00;5.200,00;5.200,00;0
228;28/04/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;3.100,00;3.100,00;3.100,00;0
227;28/04/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;850;850;850;0
226;28/04/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;95,99;95,99;95,99;0
225;27/04/2022;02011 - Superintendência Cajazeirense de Trânsito;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;28/04/2022;76.196,11;76.196,11;76.196,11;0
224;27/04/2022;02011 - Superintendência Cajazeirense de Trânsito;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;28/04/2022;37.744,32;37.744,32;37.744,32;0
223;27/04/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;28/04/2022;300;300;300;0
222;26/04/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;27/04/2022;3.000,00;3.000,00;3.000,00;0
221;26/04/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;27/04/2022;600;600;600;0
220;26/04/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;27/04/2022;3.000,00;3.000,00;3.000,00;0
219;26/04/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;27/04/2022;300;300;300;0
218;26/04/2022;02011 - Superintendência Cajazeirense de Trânsito;339035 - Serviços de Consultoria;27/04/2022;2.500,00;2.500,00;2.500,00;0
217;26/04/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;27/04/2022;200;200;200;0
216;25/04/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;26/04/2022;95;95;95;0
215;25/04/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;26/04/2022;60;60;60;0
214;25/04/2022;02011 - Superintendência Cajazeirense de Trânsito;469171 - Principal da Dívida Contratual Resgatada;26/04/2022;862,15;862,15;862,15;0
213;25/04/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;26/04/2022;207,59;207,59;207,59;0
212;22/04/2022;02011 - Superintendência Cajazeirense de Trânsito;339036 - Outros Serviços de Terceiros - Pessoa Física;25/04/2022;2.600,00;2.600,00;2.600,00;0
211;20/04/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;22/04/2022;5.000,00;5.000,00;5.000,00;0
210;20/04/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;22/04/2022;9.500,00;9.500,00;9.500,00;0
209;20/04/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;22/04/2022;3.100,00;3.100,00;3.100,00;0
208;20/04/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;22/04/2022;5.000,00;5.000,00;5.000,00;0
207;19/04/2022;02011 - Superintendência Cajazeirense de Trânsito;469171 - Principal da Dívida Contratual Resgatada;22/04/2022;2.587,57;2.587,57;2.587,57;0
206;19/04/2022;02011 - Superintendência Cajazeirense de Trânsito;319013 - Obrigações Patronais;22/04/2022;4.771,65;4.771,65;4.771,65;0
205;19/04/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;22/04/2022;149,26;149,26;149,26;0
204;19/04/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;22/04/2022;1.449,37;1.449,37;1.449,37;0
203;19/04/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;22/04/2022;361,02;361,02;361,02;0
202;19/04/2022;02011 - Superintendência Cajazeirense de Trânsito;339014 - Diárias - Civil;22/04/2022;640;640;640;0
201;19/04/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;22/04/2022;600;600;600;0
200;19/04/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;22/04/2022;350;350;350;0
199;14/04/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;18/04/2022;5.966,00;5.966,00;5.966,00;0
198;14/04/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;18/04/2022;6.070,84;6.070,84;6.070,84;0
197;13/04/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;14/04/2022;150;150;150;0
196;13/04/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;14/04/2022;700;700;700;0
195;13/04/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;14/04/2022;15.992,50;15.992,50;15.992,50;0
194;13/04/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;14/04/2022;15.896,01;15.896,01;15.896,01;0
